 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Ano Diagnóstico
UF Residência: Mato Grosso do Sul
Período:2020
"Município (Res)";"2020";"Total"
"500060 Amambaí";6;6
"500070 Anastácio";6;6
"500100 Aparecida do Taboado";1;1
"500124 Aral Moreira";1;1
"500190 Bataguassu";1;1
"500210 Bela Vista";1;1
"500220 Bonito";3;3
"500230 Brasilândia";1;1
"500240 Caarapó";1;1
"500260 Camapuã";2;2
"500270 Campo Grande";189;189
"500290 Cassilândia";4;4
"500295 Chapadão do Sul";1;1
"500315 Coronel Sapucaia";3;3
"500320 Corumbá";16;16
"500325 Costa Rica";3;3
"500330 Coxim";7;7
"500370 Dourados";70;70
"500375 Eldorado";2;2
"500380 Fátima do Sul";1;1
"500430 Iguatemi";2;2
"500450 Itaporã";1;1
"500470 Ivinhema";1;1
"500480 Japorã";4;4
"500500 Jardim";11;11
"500540 Maracaju";1;1
"500560 Miranda";1;1
"500568 Mundo Novo";1;1
"500570 Naviraí";20;20
"500580 Nioaque";1;1
"500620 Nova Andradina";14;14
"500625 Novo Horizonte do Sul";1;1
"500630 Paranaíba";9;9
"500640 Pedro Gomes";1;1
"500660 Ponta Porã";23;23
"500690 Porto Murtinho";2;2
"500710 Ribas do Rio Pardo";3;3
"500740 Rio Verde de Mato Grosso";2;2
"500769 São Gabriel do Oeste";3;3
"500770 Sete Quedas";1;1
"500790 Sidrolândia";1;1
"500800 Terenos";1;1
"500830 Três Lagoas";27;27
"Total";450;450
