 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Ano Diagnóstico
UF Residência: Mato Grosso
Período:2024
"Município (Res)";"2024";"Total"
"510010 Acorizal";1;1
"510020 Água Boa";11;11
"510025 Alta Floresta";13;13
"510030 Alto Araguaia";2;2
"510040 Alto Garças";1;1
"510080 Apiacás";1;1
"510100 Araguaiana";1;1
"510125 Araputanga";2;2
"510130 Arenápolis";2;2
"510140 Aripuanã";2;2
"510160 Barão de Melgaço";1;1
"510170 Barra do Bugres";2;2
"510180 Barra do Garças";13;13
"510185 Bom Jesus do Araguaia";1;1
"510250 Cáceres";24;24
"510263 Campo Novo do Parecis";8;8
"510267 Campo Verde";5;5
"510268 Campos de Júlio";1;1
"510269 Canabrava do Norte";1;1
"510270 Canarana";3;3
"510300 Chapada dos Guimarães";1;1
"510320 Colíder";12;12
"510335 Confresa";16;16
"510337 Cotriguaçu";1;1
"510340 Cuiabá";251;251
"510345 Denise";2;2
"510350 Diamantino";4;4
"510370 Feliz Natal";1;1
"510385 Gaúcha do Norte";1;1
"510390 General Carneiro";1;1
"510410 Guarantã do Norte";3;3
"510454 Itanhangá";1;1
"510460 Itiquira";1;1
"510480 Jaciara";4;4
"510490 Jangada";1;1
"510510 Juara";7;7
"510515 Juína";16;16
"510520 Juscimeira";2;2
"510523 Lambari D'Oeste";1;1
"510525 Lucas do Rio Verde";3;3
"510558 Marcelândia";2;2
"510560 Matupá";1;1
"510562 Mirassol d'Oeste";2;2
"510600 Nortelândia";1;1
"510622 Nova Mutum";6;6
"510623 Nova Olímpia";1;1
"510625 Nova Xavantina";5;5
"510628 Novo São Joaquim";1;1
"510630 Paranatinga";6;6
"510642 Peixoto de Azevedo";11;11
"510645 Planalto da Serra";1;1
"510650 Poconé";3;3
"510675 Pontes e Lacerda";1;1
"510677 Porto Alegre do Norte";1;1
"510682 Porto Esperidião";1;1
"510700 Poxoréo";2;2
"510704 Primavera do Leste";24;24
"510706 Querência";6;6
"510718 Ribeirão Cascalheira";2;2
"510760 Rondonópolis";109;109
"510780 Santo Antônio do Leverger";2;2
"510735 São José do Xingu";1;1
"510740 São Pedro da Cipa";1;1
"510787 Sapezal";4;4
"510790 Sinop";71;71
"510792 Sorriso";29;29
"510795 Tangará da Serra";55;55
"510800 Tapurah";4;4
"510805 Terra Nova do Norte";2;2
"510840 Várzea Grande";118;118
"Total";897;897
