 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Ano Diagnóstico
UF Residência: Mato Grosso do Sul
Período:2019
"Município (Res)";"2019";"Total"
"500020 Água Clara";2;2
"500060 Amambaí";3;3
"500070 Anastácio";4;4
"500085 Angélica";2;2
"500090 Antônio João";1;1
"500100 Aparecida do Taboado";2;2
"500110 Aquidauana";6;6
"500124 Aral Moreira";2;2
"500150 Bandeirantes";1;1
"500190 Bataguassu";1;1
"500210 Bela Vista";1;1
"500240 Caarapó";3;3
"500270 Campo Grande";325;325
"500280 Caracol";1;1
"500290 Cassilândia";3;3
"500295 Chapadão do Sul";1;1
"500315 Coronel Sapucaia";1;1
"500320 Corumbá";30;30
"500325 Costa Rica";4;4
"500330 Coxim";20;20
"500370 Dourados";108;108
"500375 Eldorado";4;4
"500430 Iguatemi";1;1
"500460 Itaquiraí";1;1
"500470 Ivinhema";2;2
"500500 Jardim";8;8
"500520 Ladário";1;1
"500540 Maracaju";2;2
"500568 Mundo Novo";2;2
"500570 Naviraí";24;24
"500580 Nioaque";1;1
"500600 Nova Alvorada do Sul";2;2
"500620 Nova Andradina";12;12
"500630 Paranaíba";16;16
"500640 Pedro Gomes";1;1
"500660 Ponta Porã";45;45
"500690 Porto Murtinho";1;1
"500710 Ribas do Rio Pardo";1;1
"500720 Rio Brilhante";2;2
"500730 Rio Negro";2;2
"500740 Rio Verde de Mato Grosso";6;6
"500769 São Gabriel do Oeste";2;2
"500770 Sete Quedas";1;1
"500790 Sidrolândia";2;2
"500830 Três Lagoas";36;36
"Total";696;696
