 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Rio de Janeiro
Período:2022
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"330010 Angra dos Reis";12;3;1;12;0;1;29
"330015 Aperibé";1;0;0;0;0;0;1
"330020 Araruama";4;2;1;6;0;0;13
"330022 Areal";3;0;0;1;0;0;4
"330023 Armação dos Búzios";3;0;0;2;0;0;5
"330025 Arraial do Cabo";2;1;1;5;0;0;9
"330030 Barra do Piraí";8;5;0;3;0;0;16
"330040 Barra Mansa";7;7;0;7;0;0;21
"330045 Belford Roxo";22;37;3;45;0;3;110
"330050 Bom Jardim";1;0;0;0;0;0;1
"330060 Bom Jesus do Itabapoana";4;0;0;4;0;0;8
"330070 Cabo Frio";30;6;1;25;0;0;62
"330080 Cachoeiras de Macacu";4;0;0;1;0;0;5
"330100 Campos dos Goytacazes";50;29;1;42;0;4;126
"330093 Carapebus";1;0;0;0;0;0;1
"330120 Carmo";0;3;0;2;0;0;5
"330130 Casimiro de Abreu";3;3;0;2;0;0;8
"330095 Comendador Levy Gasparian";1;0;0;0;0;0;1
"330140 Conceição de Macabu";1;0;0;0;0;0;1
"330150 Cordeiro";3;0;0;1;0;0;4
"330170 Duque de Caxias";44;50;10;115;2;14;235
"330180 Engenheiro Paulo de Frontin";0;0;0;1;0;0;1
"330185 Guapimirim";8;3;0;1;0;0;12
"330187 Iguaba Grande";3;1;0;1;0;0;5
"330190 Itaboraí";9;14;2;26;0;0;51
"330200 Itaguaí";5;6;0;9;1;1;22
"330220 Itaperuna";15;5;0;4;0;0;24
"330225 Itatiaia";1;1;0;0;0;0;2
"330227 Japeri";7;6;0;23;0;3;39
"330230 Laje do Muriaé";1;0;0;0;0;0;1
"330240 Macaé";40;17;0;38;0;4;99
"330250 Magé";23;9;0;24;0;6;62
"330260 Mangaratiba";4;0;0;7;0;0;11
"330270 Maricá";17;8;1;9;0;1;36
"330280 Mendes";1;0;0;0;0;0;1
"330285 Mesquita";12;15;2;25;0;0;54
"330290 Miguel Pereira";0;0;0;1;0;0;1
"330300 Miracema";3;1;0;0;0;0;4
"330310 Natividade";2;2;0;1;0;0;5
"330320 Nilópolis";7;3;0;8;0;5;23
"330330 Niterói";36;31;0;50;0;4;121
"330340 Nova Friburgo";19;4;0;4;0;0;27
"330350 Nova Iguaçu";56;64;5;148;0;30;303
"330360 Paracambi";4;1;0;4;0;0;9
"330370 Paraíba do Sul";1;2;0;2;0;1;6
"330380 Parati";3;1;0;1;0;0;5
"330390 Petrópolis";17;17;0;16;0;0;50
"330395 Pinheiral";3;1;0;2;0;0;6
"330400 Piraí";5;3;0;0;0;0;8
"330410 Porciúncula";0;0;0;1;0;0;1
"330411 Porto Real";2;0;0;0;0;0;2
"330412 Quatis";0;1;0;1;0;0;2
"330414 Queimados";13;6;1;14;0;5;39
"330415 Quissamã";2;1;0;1;0;0;4
"330420 Resende";10;14;1;10;0;0;35
"330430 Rio Bonito";4;1;0;4;0;3;12
"330452 Rio das Ostras";9;10;0;12;0;1;32
"330455 Rio de Janeiro";561;357;25;751;5;64;1763
"330470 Santo Antônio de Pádua";1;1;0;0;0;0;2
"330480 São Fidélis";1;0;0;1;0;0;2
"330475 São Francisco de Itabapoana";0;0;0;1;0;0;1
"330490 São Gonçalo";60;44;3;107;1;3;218
"330500 São João da Barra";5;1;0;1;0;0;7
"330510 São João de Meriti";21;15;0;65;0;1;102
"330520 São Pedro da Aldeia";3;2;0;10;0;0;15
"330540 Sapucaia";1;1;0;2;0;0;4
"330550 Saquarema";7;4;0;8;0;0;19
"330555 Seropédica";3;4;0;11;0;0;18
"330560 Silva Jardim";1;0;0;0;0;0;1
"330570 Sumidouro";0;0;0;1;0;0;1
"330575 Tanguá";0;1;0;3;0;0;4
"330580 Teresópolis";11;6;0;6;0;0;23
"330600 Três Rios";3;4;0;16;0;0;23
"330610 Valença";3;4;0;2;0;0;9
"330620 Vassouras";5;3;0;1;0;0;9
"330630 Volta Redonda";29;15;1;25;0;0;70
"330000 Município ignorado - RJ";1;0;0;0;0;0;1
"Total";1262;856;59;1732;9;154;4072
