 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Ano Diagnóstico
UF Residência: Mato Grosso
Período:2025
"Município (Res)";"2025";"Total"
"510020 Água Boa";11;11
"510025 Alta Floresta";19;19
"510050 Alto Paraguai";1;1
"510130 Arenápolis";1;1
"510140 Aripuanã";2;2
"510170 Barra do Bugres";1;1
"510180 Barra do Garças";15;15
"510250 Cáceres";17;17
"510263 Campo Novo do Parecis";12;12
"510268 Campos de Júlio";3;3
"510270 Canarana";6;6
"510279 Carlinda";1;1
"510300 Chapada dos Guimarães";2;2
"510305 Cláudia";1;1
"510320 Colíder";2;2
"510335 Confresa";12;12
"510340 Cuiabá";179;179
"510350 Diamantino";6;6
"510385 Gaúcha do Norte";1;1
"510410 Guarantã do Norte";2;2
"510460 Itiquira";2;2
"510480 Jaciara";1;1
"510510 Juara";6;6
"510515 Juína";9;9
"510525 Lucas do Rio Verde";1;1
"510562 Mirassol d'Oeste";1;1
"510590 Nobres";1;1
"510610 Nossa Senhora do Livramento";1;1
"510895 Nova Monte Verde";1;1
"510622 Nova Mutum";9;9
"510625 Nova Xavantina";7;7
"510627 Novo Horizonte do Norte";1;1
"510630 Paranatinga";3;3
"510642 Peixoto de Azevedo";10;10
"510675 Pontes e Lacerda";2;2
"510704 Primavera do Leste";16;16
"510706 Querência";4;4
"510718 Ribeirão Cascalheira";1;1
"510760 Rondonópolis";61;61
"510770 Rosário Oeste";3;3
"510776 Santa Rita do Trivelato";2;2
"510785 São Félix do Araguaia";1;1
"510790 Sinop";50;50
"510792 Sorriso";22;22
"510794 Tabaporã";1;1
"510795 Tangará da Serra";26;26
"510840 Várzea Grande";94;94
"510550 Vila Bela da Santíssima Trindade";1;1
"Total";631;631
