 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2021
UF Residência: Ceará
Região Res.: Região Nordeste
UF Notificação: Ceará
Período:2021
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"230020 Acaraú";1;0;0;1;3;2;0;0;1;8
"230030 Acopiara";0;1;0;0;0;0;0;0;0;1
"230075 Amontada";0;0;0;0;0;1;0;0;0;1
"230090 Apuiarés";0;0;1;0;0;0;0;0;0;1
"230100 Aquiraz";1;0;0;1;2;2;1;0;0;7
"230110 Aracati";0;0;2;0;0;5;2;0;1;10
"230125 Ararendá";0;1;0;0;0;0;0;0;0;1
"230130 Araripe";0;0;0;1;0;0;0;0;0;1
"230190 Barbalha";0;0;0;0;0;0;1;0;0;1
"230220 Beberibe";1;0;0;1;0;1;0;0;0;3
"230240 Boa Viagem";0;0;0;1;0;0;0;0;1;2
"230250 Brejo Santo";0;1;2;1;0;0;1;0;0;5
"230270 Campos Sales";0;0;0;0;0;1;0;0;0;1
"230280 Canindé";0;0;0;0;1;0;0;0;0;1
"230290 Capistrano";0;1;0;0;0;0;0;0;0;1
"230310 Cariré";0;1;0;0;0;1;1;0;1;4
"230350 Cascavel";0;0;0;3;2;1;2;0;1;9
"230360 Catarina";0;0;0;0;0;1;0;0;0;1
"230365 Catunda";0;0;0;0;0;0;0;0;1;1
"230370 Caucaia";1;5;1;9;4;14;4;3;2;43
"230390 Chaval";0;0;0;1;0;0;0;0;0;1
"230393 Choró";0;1;0;0;0;0;0;0;0;1
"230395 Chorozinho";0;1;0;0;0;1;0;0;0;2
"230400 Coreaú";0;0;0;0;1;0;1;0;0;2
"230410 Crateús";0;1;2;0;0;0;0;0;0;3
"230420 Crato";0;1;0;2;0;1;3;0;3;10
"230425 Cruz";0;0;1;0;0;0;0;0;0;1
"230428 Eusébio";0;0;0;0;0;0;0;0;1;1
"230435 Forquilha";0;0;0;0;0;0;0;0;1;1
