 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Rio de Janeiro
Período:2015
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"330010 Angra dos Reis";17;2;0;3;0;0;22
"330020 Araruama";11;2;0;10;0;0;23
"330022 Areal";1;0;0;0;0;0;1
"330023 Armação dos Búzios";4;1;0;5;0;0;10
"330025 Arraial do Cabo";3;1;0;1;0;1;6
"330030 Barra do Piraí";11;4;0;6;0;1;22
"330040 Barra Mansa";26;10;1;21;0;0;58
"330045 Belford Roxo";20;12;0;42;0;20;94
"330050 Bom Jardim";2;1;0;0;0;0;3
"330060 Bom Jesus do Itabapoana";6;0;0;4;0;0;10
"330070 Cabo Frio";17;5;1;15;0;1;39
"330080 Cachoeiras de Macacu";1;2;0;2;0;0;5
"330090 Cambuci";0;0;0;1;0;0;1
"330100 Campos dos Goytacazes";49;32;2;28;0;21;132
"330110 Cantagalo";2;1;0;1;0;0;4
"330115 Cardoso Moreira";1;0;0;0;0;0;1
"330120 Carmo";1;0;0;0;0;0;1
"330130 Casimiro de Abreu";2;3;0;1;0;0;6
"330150 Cordeiro";1;0;0;0;0;0;1
"330170 Duque de Caxias";93;55;2;85;0;9;244
"330180 Engenheiro Paulo de Frontin";1;0;0;0;0;0;1
"330185 Guapimirim";3;1;0;6;0;0;10
"330187 Iguaba Grande";5;1;0;5;0;0;11
"330190 Itaboraí";14;13;0;31;1;1;60
"330200 Itaguaí";12;2;0;13;0;2;29
"330210 Itaocara";0;0;0;1;0;0;1
"330220 Itaperuna";12;2;0;3;0;0;17
"330225 Itatiaia";0;1;0;3;0;1;5
"330227 Japeri";7;7;0;10;0;1;25
"330230 Laje do Muriaé";0;1;0;0;0;0;1
"330240 Macaé";22;15;0;30;0;1;68
"330245 Macuco";0;2;0;0;0;0;2
"330250 Magé";21;14;1;25;0;5;66
"330260 Mangaratiba";1;1;0;2;0;1;5
"330270 Maricá";10;1;0;10;0;1;22
"330280 Mendes";0;1;0;0;0;0;1
"330285 Mesquita";9;4;0;6;0;0;19
"330290 Miguel Pereira";0;0;0;1;0;0;1
"330300 Miracema";1;1;0;1;0;1;4
"330310 Natividade";2;0;0;0;0;0;2
"330320 Nilópolis";10;5;0;18;1;0;34
"330330 Niterói";78;27;1;40;0;0;146
"330340 Nova Friburgo";24;9;0;4;0;0;37
"330350 Nova Iguaçu";72;46;0;153;2;19;292
"330360 Paracambi";0;1;0;1;1;0;3
"330370 Paraíba do Sul";6;1;0;1;0;0;8
"330380 Parati";2;3;0;2;0;0;7
"330385 Paty do Alferes";0;0;0;2;0;0;2
"330390 Petrópolis";15;14;1;8;0;0;38
"330395 Pinheiral";0;2;0;1;0;0;3
"330400 Piraí";2;2;0;1;0;0;5
"330410 Porciúncula";5;1;0;1;0;0;7
"330412 Quatis";1;1;0;0;0;0;2
"330414 Queimados";9;5;0;16;0;2;32
"330415 Quissamã";2;0;0;1;0;0;3
"330420 Resende";15;5;0;3;0;0;23
"330430 Rio Bonito";6;3;0;8;0;1;18
"330440 Rio Claro";2;1;0;0;0;0;3
"330452 Rio das Ostras";14;4;1;15;1;1;36
"330455 Rio de Janeiro";914;442;23;890;2;60;2331
"330460 Santa Maria Madalena";0;0;1;0;0;0;1
"330470 Santo Antônio de Pádua";3;2;0;3;0;0;8
"330480 São Fidélis";0;0;0;1;0;0;1
"330475 São Francisco de Itabapoana";3;0;0;0;0;0;3
"330490 São Gonçalo";111;50;3;88;1;4;257
"330500 São João da Barra";1;0;0;0;0;0;1
"330510 São João de Meriti";36;19;2;58;0;0;115
"330520 São Pedro da Aldeia";8;0;0;6;0;0;14
"330540 Sapucaia";0;0;0;1;0;0;1
"330550 Saquarema";5;6;0;7;0;3;21
"330555 Seropédica";4;7;0;7;0;1;19
"330560 Silva Jardim";0;0;0;1;0;0;1
"330575 Tanguá";0;0;0;1;0;0;1
"330580 Teresópolis";14;3;0;6;0;1;24
"330600 Três Rios";18;6;1;9;0;1;35
"330610 Valença";6;0;0;0;0;0;6
"330615 Varre-Sai";1;0;0;0;0;0;1
"330620 Vassouras";8;1;0;2;0;0;11
"330630 Volta Redonda";28;8;2;23;0;1;62
"330000 Município ignorado - RJ";1;2;0;9;0;4;16
"Total";1812;874;42;1759;9;165;4661
