 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2016
Ano Notificação: 2016
UF Residência: Pernambuco
Região Res.: Região Nordeste
UF Notificação: Pernambuco
Região Not.: Região Nordeste
Período:2016
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"261240 Sanharó";0;0;0;0;0;1;1;0;0;0;0;0;2
"261250 Santa Cruz do Capibaribe";0;1;0;0;0;1;0;0;1;0;0;0;3
"261260 Santa Maria da Boa Vista";0;0;0;0;0;0;1;0;0;0;0;0;1
"261270 Santa Maria do Cambucá";0;0;0;0;0;0;1;0;0;0;0;0;1
"261300 São Bento do Una";0;0;0;0;0;0;2;2;0;0;0;0;4
"261310 São Caitano";0;0;0;0;0;0;1;2;0;1;0;1;5
"261330 São Joaquim do Monte";0;0;0;0;0;1;0;1;1;0;0;0;3
"261340 São José da Coroa Grande";0;0;0;0;0;1;0;1;1;1;0;0;4
"261350 São José do Belmonte";0;0;0;0;0;0;1;0;0;0;0;0;1
"261370 São Lourenço da Mata";0;0;0;0;0;5;9;2;1;0;0;0;17
"261380 São Vicente Ferrer";0;0;0;0;0;0;0;0;1;0;0;0;1
"261390 Serra Talhada";0;0;0;0;0;1;1;0;1;1;0;0;4
"261400 Serrita";0;0;0;0;0;0;0;1;0;0;0;0;1
"261410 Sertânia";0;0;0;0;0;0;1;0;0;0;1;0;2
"261420 Sirinhaém";0;0;0;0;0;0;1;2;1;0;0;0;4
"261450 Surubim";0;0;0;0;0;1;1;1;0;0;0;0;3
"261500 Taquaritinga do Norte";0;0;0;0;0;1;1;1;0;0;0;0;3
"261530 Timbaúba";0;0;0;0;0;1;1;1;0;0;0;0;3
"261540 Toritama";0;0;0;0;0;1;0;0;0;0;0;0;1
"261550 Tracunhaém";0;0;0;0;0;0;1;1;0;0;0;0;2
"261560 Trindade";0;0;0;0;0;2;0;2;0;0;0;0;4
"261570 Triunfo";0;0;0;0;0;0;1;0;1;0;0;0;2
"261620 Vertentes";0;0;0;0;0;1;1;0;0;0;0;0;2
"261630 Vicência";0;0;0;0;0;0;1;0;1;0;0;0;2
"261640 Vitória de Santo Antão";0;0;0;0;0;2;6;10;6;0;1;0;25
"261650 Xexéu";0;0;0;0;0;2;1;0;0;0;0;0;3
"260000 Município ignorado - PE";0;0;0;0;0;0;1;0;1;0;0;0;2
"Total";12;9;2;4;44;492;553;444;232;68;13;4;1877
