 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Região Res.: Região Nordeste
UF Notificação: Bahia
Região Not.: Região Nordeste
Período:2019
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"290070 Alagoinhas";0;1;1;6;3;0;6;0;2;19
"290080 Alcobaça";0;0;0;0;0;0;1;0;0;1
"290110 Amélia Rodrigues";0;0;0;0;0;1;0;0;0;1
"290115 América Dourada";0;0;1;0;0;0;0;0;0;1
"290170 Antônio Cardoso";0;0;0;0;0;0;0;1;0;1
"290195 Apuarema";1;0;0;0;0;0;0;0;0;1
"290210 Araci";0;1;0;0;0;0;0;0;0;1
"290230 Aratuípe";0;0;0;1;0;0;0;0;0;1
"290270 Barra";0;0;0;1;1;1;0;0;0;3
"290320 Barreiras";1;3;1;14;7;4;24;4;7;65
"290340 Belmonte";1;1;0;1;0;0;2;0;0;5
"290390 Bom Jesus da Lapa";0;0;0;1;1;0;0;0;0;2
"290460 Brumado";0;0;0;0;0;0;0;0;1;1
"290485 Cabaceiras do Paraguaçu";0;0;1;0;0;0;0;0;0;1
"290490 Cachoeira";0;0;0;0;0;2;0;0;0;2
"290500 Caculé";0;0;0;0;0;0;1;0;0;1
"290540 Cairu";0;0;0;0;1;0;1;0;0;2
"290560 Camacan";0;0;0;0;2;0;0;0;0;2
"290570 Camaçari";1;7;1;8;5;3;16;4;2;47
"290580 Camamu";0;0;0;1;0;0;0;0;0;1
"290590 Campo Alegre de Lourdes";0;0;0;0;0;0;1;1;1;3
"290600 Campo Formoso";0;0;0;1;0;0;0;0;0;1
"290630 Canavieiras";1;1;1;0;0;0;0;0;0;3
"290650 Candeias";0;0;1;1;0;0;0;0;1;3
"290690 Caravelas";0;0;0;0;0;0;0;0;1;1
"290710 Carinhanha";0;0;0;0;0;0;1;0;0;1
"290720 Casa Nova";0;0;0;0;0;0;2;0;1;3
"290730 Castro Alves";0;0;1;1;0;1;0;0;0;3
"290750 Catu";0;0;1;0;0;0;1;0;0;2
"290780 Cícero Dantas";0;0;0;1;1;0;0;0;0;2
"290790 Cipó";0;0;0;0;0;1;0;0;0;1
