 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2015
UF Residência: Maranhão
Região Res.: Região Nordeste
UF Notificação: Maranhão
Período:2015
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"211070 São Domingos do Maranhão";0;0;0;3;0;0;3
"211100 São João Batista";0;0;0;2;0;0;2
"211107 São João do Soter";0;1;0;0;0;0;1
"211110 São João dos Patos";0;0;0;1;0;0;1
"211120 São José de Ribamar";7;1;0;26;0;0;34
"211130 São Luís";96;57;3;497;2;18;673
"211140 São Luís Gonzaga do Maranhão";0;0;0;1;0;0;1
"211150 São Mateus do Maranhão";1;1;0;5;0;0;7
"211170 São Vicente Ferrer";0;0;0;1;0;0;1
"211172 Satubinha";0;0;0;1;0;0;1
"211176 Senador La Rocque";0;0;0;1;0;0;1
"211190 Sucupira do Norte";0;0;0;1;0;0;1
"211210 Timbiras";0;0;0;1;0;0;1
"211220 Timon";5;3;1;19;0;0;28
"211223 Trizidela do Vale";0;0;0;1;0;0;1
"211230 Tuntum";0;0;0;1;0;0;1
"211240 Turiaçu";0;0;0;2;0;0;2
"211250 Tutóia";1;0;0;3;0;0;4
"211260 Urbano Santos";1;0;0;0;0;0;1
"211270 Vargem Grande";0;0;0;2;0;0;2
"211280 Viana";1;1;0;2;0;0;4
"211285 Vila Nova dos Martírios";1;0;0;0;0;0;1
"211290 Vitória do Mearim";1;0;0;0;0;0;1
"211300 Vitorino Freire";1;0;0;4;0;0;5
"211400 Zé Doca";0;0;0;7;0;0;7
"Total";200;125;8;1070;3;26;1432
