 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Minas Gerais
Período:2023
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"316760 Simonésia";2;0;0;0;0;0;2
"316780 Soledade de Minas";1;0;0;0;0;0;1
"316800 Taiobeiras";0;0;0;2;0;0;2
"316850 Teixeiras";0;0;0;1;0;0;1
"316860 Teófilo Otoni";4;1;0;24;0;0;29
"316870 Timóteo";2;1;0;5;0;0;8
"316900 Tocantins";1;1;0;0;0;0;2
"316905 Tocos do Moji";1;0;0;0;0;0;1
"316930 Três Corações";5;3;0;8;0;0;16
"316940 Três Pontas";4;3;0;1;0;0;8
"316990 Ubá";2;6;1;11;0;0;20
"317010 Uberaba";48;15;2;23;0;0;88
"317020 Uberlândia";87;18;1;53;0;0;159
"317040 Unaí";5;0;0;5;0;0;10
"317050 Urucânia";0;0;0;1;0;0;1
"317070 Varginha";8;4;0;9;0;0;21
"317120 Vespasiano";8;3;2;29;0;0;42
"317130 Viçosa";1;1;0;5;0;0;7
"317200 Visconde do Rio Branco";1;3;1;2;0;0;7
"310000 Município ignorado - MG";0;0;0;3;0;0;3
"Total";916;335;49;1142;6;6;2454
