 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
UF Residência: Pará
Período:2017
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"150775 Sapucaia";0;0;0;0;0;0;1;0;0;0;0;0;1
"150795 Tailândia";0;0;0;0;0;3;6;2;3;0;0;0;14
"150797 Terra Santa";0;0;0;0;0;0;1;0;0;0;0;0;1
"150800 Tomé-Açu";0;0;0;0;1;1;1;0;1;0;0;0;4
"150803 Tracuateua";0;0;0;0;0;0;1;0;0;0;0;0;1
"150805 Trairão";0;1;0;0;1;0;0;1;0;0;0;0;3
"150808 Tucumã";0;0;0;0;0;0;3;0;0;0;0;0;3
"150810 Tucuruí";1;3;0;0;2;16;13;12;5;2;0;0;54
"150812 Ulianópolis";0;0;0;0;0;1;0;1;0;0;0;0;2
"150815 Uruará";0;0;0;0;0;0;1;2;1;0;0;0;4
"150820 Vigia";0;0;0;0;0;2;0;0;1;1;0;0;4
"150830 Viseu";0;0;0;0;0;1;1;0;0;0;0;0;2
"150835 Vitória do Xingu";0;0;0;0;0;0;0;0;1;0;0;0;1
"150840 Xinguara";0;0;0;0;0;1;3;0;0;0;0;0;4
"150000 Município ignorado - PA";1;0;0;0;0;0;0;0;0;0;0;0;1
"Total";8;14;6;3;56;579;609;387;213;60;19;4;1958
