 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2016
UF Residência: Ceará
Região Res.: Região Nordeste
UF Notificação: Ceará
Período:2016
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"230015 Acarape";0;0;0;0;0;1;0;0;0;0;0;0;1
"230020 Acaraú";0;0;0;0;1;0;3;0;1;0;0;0;5
"230030 Acopiara";0;0;0;0;0;0;1;0;0;0;0;0;1
"230050 Alcântaras";0;0;0;0;0;1;1;0;1;0;0;0;3
"230090 Apuiarés";0;0;0;0;0;0;1;0;0;0;0;0;1
"230100 Aquiraz";0;0;0;0;0;1;1;1;0;0;0;0;3
"230110 Aracati";0;0;0;0;1;2;1;3;2;0;0;0;9
"230140 Aratuba";0;0;0;0;0;1;0;0;0;0;0;0;1
"230160 Assaré";0;0;0;0;0;0;2;0;0;0;0;0;2
"230170 Aurora";0;0;0;0;0;0;1;0;0;0;0;0;1
"230190 Barbalha";0;0;0;0;0;0;0;0;2;0;0;0;2
"230195 Barreira";0;0;0;0;0;0;1;0;1;0;0;0;2
"230205 Barroquinha";0;0;0;0;0;0;2;2;0;0;0;0;4
"230210 Baturité";0;0;0;0;0;0;0;1;0;0;0;0;1
"230220 Beberibe";0;0;0;0;0;0;0;1;1;0;0;0;2
"230230 Bela Cruz";0;0;0;0;0;1;0;1;0;0;0;0;2
"230240 Boa Viagem";0;0;0;0;0;1;0;0;0;0;0;0;1
"230250 Brejo Santo";0;0;0;0;0;1;0;0;0;0;0;0;1
"230260 Camocim";0;0;0;0;1;0;2;0;1;0;0;0;4
"230270 Campos Sales";0;0;0;0;0;0;0;1;0;0;0;0;1
"230280 Canindé";0;1;0;0;0;1;2;2;0;0;0;0;6
"230320 Caririaçu";0;0;0;0;1;0;0;1;0;0;0;0;2
"230350 Cascavel";0;0;0;0;0;3;1;1;1;1;0;0;7
"230365 Catunda";0;0;0;0;0;0;1;0;0;0;0;0;1
"230370 Caucaia";0;1;0;1;0;15;4;11;7;2;0;0;41
"230380 Cedro";0;0;0;0;0;0;0;1;0;0;0;0;1
"230410 Crateús";0;0;0;0;0;0;3;1;0;0;0;0;4
"230420 Crato";0;0;0;0;0;3;5;5;3;0;0;0;16
"230423 Croatá";0;0;0;0;0;0;1;0;0;0;0;0;1
"230425 Cruz";0;0;0;0;0;2;0;0;0;0;0;0;2
"230428 Eusébio";0;0;0;0;1;2;0;2;0;1;0;0;6
"230440 Fortaleza";5;4;3;1;20;234;271;181;88;43;7;1;858
"230445 Fortim";0;0;0;0;0;1;1;1;0;0;0;0;3
"230450 Frecheirinha";0;0;0;0;0;1;0;0;0;0;0;0;1
"230470 Granja";0;0;0;0;0;0;3;0;0;0;0;0;3
"230490 Groaíras";0;0;0;0;0;1;1;0;0;0;0;0;2
"230500 Guaraciaba do Norte";0;0;0;0;0;1;0;1;0;0;0;0;2
"230523 Horizonte";0;0;0;0;0;2;3;1;0;0;0;0;6
"230530 Ibiapina";0;0;0;0;0;1;0;0;0;0;0;0;1
"230550 Iguatu";0;0;0;0;0;4;2;2;3;0;0;0;11
"230570 Ipaumirim";0;0;0;0;0;1;0;0;0;0;0;0;1
"230580 Ipu";0;0;0;0;0;0;0;1;0;1;0;0;2
"230590 Ipueiras";0;0;0;0;0;1;2;1;1;1;0;0;6
"230610 Irauçuba";0;0;0;0;0;0;2;0;0;0;0;0;2
"230625 Itaitinga";0;0;0;0;0;4;0;0;2;0;0;0;6
"230640 Itapipoca";0;0;0;0;1;2;2;1;0;1;0;0;7
"230650 Itapiúna";0;0;0;0;0;0;0;1;0;0;0;0;1
"230655 Itarema";0;0;0;0;0;0;0;0;1;0;0;0;1
"230660 Itatira";0;0;0;0;0;0;0;2;0;0;0;0;2
"230690 Jaguaribe";0;0;0;0;1;0;0;0;0;0;0;0;1
"230730 Juazeiro do Norte";0;0;0;0;0;18;23;14;7;2;1;0;65
"230740 Jucás";0;0;0;0;0;1;0;0;0;0;0;0;1
"230760 Limoeiro do Norte";0;0;0;0;0;0;1;0;0;0;0;0;1
"230763 Madalena";0;0;0;1;0;0;0;0;0;0;0;0;1
"230765 Maracanaú";0;0;0;0;2;16;25;9;6;1;1;0;60
"230770 Maranguape";0;0;0;0;0;1;1;2;1;0;0;0;5
"230780 Marco";0;0;0;0;0;1;0;0;1;0;0;0;2
"230800 Massapê";0;0;0;0;0;0;0;0;0;1;0;0;1
"230830 Milagres";0;0;0;0;0;0;1;0;0;0;0;0;1
"230840 Missão Velha";0;0;0;0;0;0;0;1;0;0;0;0;1
"230850 Mombaça";0;0;0;0;0;0;0;1;0;0;0;0;1
"230860 Monsenhor Tabosa";0;0;0;0;0;0;0;1;0;0;0;0;1
"230870 Morada Nova";0;1;0;0;0;1;1;0;0;0;0;0;3
"230880 Moraújo";0;0;0;0;0;0;1;0;0;0;0;0;1
"230890 Morrinhos";0;0;0;0;0;1;0;0;0;0;0;0;1
"230900 Mucambo";0;0;0;0;0;1;0;1;0;0;1;0;3
"230930 Nova Russas";0;0;0;0;0;0;1;0;0;0;0;0;1
"230940 Novo Oriente";0;0;0;0;0;0;0;1;0;0;0;0;1
"230945 Ocara";0;0;0;0;0;0;1;0;0;0;0;0;1
"230950 Orós";0;0;0;0;0;0;0;0;1;0;0;0;1
"230960 Pacajus";0;0;0;0;0;1;2;1;0;1;0;0;5
"230970 Pacatuba";0;0;0;0;1;3;2;4;0;0;0;0;10
"230980 Pacoti";0;0;0;0;0;1;0;1;0;0;0;0;2
"231000 Palhano";0;0;0;0;0;0;0;1;0;0;0;0;1
"231020 Paracuru";0;0;0;0;1;0;1;0;0;0;0;0;2
"231030 Parambu";0;0;0;0;0;1;0;0;0;0;0;0;1
"231040 Paramoti";0;0;0;0;0;0;0;1;0;0;0;0;1
