 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Ano Diagnóstico
Ano Diagnóstico: 2019
Ano Notificação: 2019
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2019
"Município (Res)";"2019";"Total"
"430010 Agudo";1;1
"430030 Alecrim";1;1
"430040 Alegrete";12;12
"430057 Alto Feliz";1;1
"430060 Alvorada";74;74
"430087 Araricá";1;1
"430100 Arroio do Meio";1;1
"430105 Arroio do Sal";2;2
"430120 Arroio do Tigre";2;2
"430110 Arroio dos Ratos";1;1
"430130 Arroio Grande";2;2
"430160 Bagé";32;32
"430163 Balneário Pinhal";1;1
"430165 Barão";1;1
"430200 Barros Cassal";2;2
"430210 Bento Gonçalves";37;37
"430223 Boa Vista do Incra";2;2
"430240 Bom Retiro do Sul";1;1
"430250 Bossoroca";1;1
"430280 Caçapava do Sul";9;9
"430300 Cachoeira do Sul";18;18
"430310 Cachoeirinha";35;35
"430350 Camaquã";17;17
"430360 Cambará do Sul";1;1
"430390 Campo Bom";10;10
"430420 Candelária";2;2
"430435 Candiota";2;2
"430440 Canela";11;11
"430450 Canguçu";3;3
"430460 Canoas";127;127
"430463 Capão da Canoa";27;27
"430466 Capão do Leão";2;2
"430468 Capela de Santana";1;1
"430467 Capivari do Sul";2;2
"430471 Caraá";1;1
"430470 Carazinho";10;10
"430480 Carlos Barbosa";2;2
"430500 Catuípe";1;1
"430510 Caxias do Sul";111;111
"430520 Cerro Largo";2;2
"430535 Charqueadas";26;26
"430545 Cidreira";3;3
"430607 Cristal do Sul";1;1
"430610 Cruz Alta";29;29
"430640 Dois Irmãos";3;3
"430650 Dom Feliciano";1;1
"430660 Dom Pedrito";7;7
"430676 Eldorado do Sul";12;12
"430690 Encruzilhada do Sul";1;1
"430700 Erechim";16;16
"430705 Ernestina";1;1
"430750 Espumoso";2;2
"430760 Estância Velha";5;5
"430770 Esteio";33;33
"430780 Estrela";10;10
"430790 Farroupilha";9;9
"430807 Fazenda Vilanova";1;1
"430810 Feliz";2;2
"430820 Flores da Cunha";2;2
"430840 Formigueiro";1;1
"430845 Fortaleza dos Valos";1;1
"430850 Frederico Westphalen";3;3
"430860 Garibaldi";1;1
"430870 Gaurama";2;2
"430890 Getúlio Vargas";1;1
"430900 Giruá";4;4
"430910 Gramado";10;10
"430920 Gravataí";67;67
"430930 Guaíba";40;40
"430940 Guaporé";1;1
"430960 Horizontina";4;4
"431000 Ibirubá";2;2
"431010 Igrejinha";5;5
"431020 Ijuí";32;32
"431030 Ilópolis";1;1
"431033 Imbé";1;1
"431060 Itaqui";11;11
"431120 Júlio de Castilhos";1;1
"431130 Lagoa Vermelha";14;14
"431140 Lajeado";40;40
"431150 Lavras do Sul";1;1
"431173 Mampituba";2;2
"431175 Manoel Viana";1;1
"431177 Maquiné";2;2
"431180 Marau";7;7
"431225 Minas do Leão";1;1
"431240 Montenegro";38;38
"431250 Mostardas";1;1
"431261 Muitos Capões";1;1
"431265 Não-Me-Toque";2;2
"431306 Nova Hartz";1;1
"431330 Nova Prata";1;1
"431337 Nova Santa Rita";4;4
"431340 Novo Hamburgo";107;107
"431344 Novo Tiradentes";1;1
"431346 Novo Xingu";1;1
"431350 Osório";23;23
"431365 Palmares do Sul";1;1
"431370 Palmeira das Missões";8;8
"431390 Panambi";1;1
"431395 Pantano Grande";4;4
"431405 Parobé";8;8
"431410 Passo Fundo";58;58
"431440 Pelotas";131;131
"431480 Portão";2;2
"431490 Porto Alegre";908;908
"431500 Porto Lucena";2;2
"431510 Porto Xavier";1;1
"431530 Quaraí";3;3
"431560 Rio Grande";132;132
"431570 Rio Pardo";7;7
"431590 Rodeio Bonito";1;1
"431610 Ronda Alta";1;1
"431640 Rosário do Sul";8;8
"431645 Salto do Jacuí";1;1
"431647 Salvador das Missões";1;1
"431650 Salvador do Sul";1;1
"431660 Sananduva";1;1
"431670 Santa Bárbara do Sul";2;2
"431680 Santa Cruz do Sul";43;43
"431690 Santa Maria";96;96
"431720 Santa Rosa";19;19
"431730 Santa Vitória do Palmar";15;15
"431710 Santana do Livramento";10;10
"431740 Santiago";1;1
"431750 Santo Ângelo";27;27
"431760 Santo Antônio da Patrulha";15;15
"431800 São Borja";16;16
"431820 São Francisco de Paula";3;3
"431830 São Gabriel";7;7
"431840 São Jerônimo";7;7
"431870 São Leopoldo";77;77
"431880 São Lourenço do Sul";2;2
"431890 São Luiz Gonzaga";7;7
"431900 São Marcos";3;3
"431912 São Martinho da Serra";1;1
"431950 São Sebastião do Caí";3;3
"431960 São Sepé";1;1
"431990 Sapiranga";18;18
"432000 Sapucaia do Sul";47;47
"432020 Seberi";1;1
"432030 Selbach";1;1
"432040 Serafina Corrêa";1;1
"432055 Sertão Santana";1;1
"432065 Silveira Martins";1;1
"432070 Sobradinho";1;1
"432080 Soledade";10;10
"432100 Tapera";1;1
"432110 Tapes";5;5
"432120 Taquara";17;17
"432130 Taquari";2;2
"432135 Tavares";1;1
"432140 Tenente Portela";3;3
"432145 Teutônia";2;2
"432147 Tiradentes do Sul";1;1
"432150 Torres";8;8
"432160 Tramandaí";39;39
"432170 Três Coroas";3;3
"432180 Três de Maio";3;3
"432190 Três Passos";3;3
"432200 Triunfo";9;9
"432220 Tupanciretã";4;4
"432225 Tupandi";1;1
"432240 Uruguaiana";38;38
"432250 Vacaria";11;11
"432253 Vale do Sol";2;2
"432260 Venâncio Aires";12;12
"432270 Vera Cruz";10;10
"432280 Veranópolis";3;3
"432300 Viamão";78;78
"432380 Xangri-lá";10;10
"Total";3151;3151
