 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Sexo
UF Residência: Roraima
Período:2019
"Município (Res)";"Masculino";"Feminino";"Total"
"140005 Alto Alegre";1;1;2
"140002 Amajari";2;0;2
"140010 Boa Vista";142;61;203
"140015 Bonfim";3;0;3
"140017 Cantá";3;0;3
"140020 Caracaraí";3;0;3
"140028 Iracema";1;0;1
"140030 Mucajaí";1;2;3
"140045 Pacaraima";2;1;3
"140047 Rorainópolis";2;3;5
"140050 São João da Baliza";1;0;1
"Total";161;68;229
