 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Pará
Período:2018
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"150010 Abaetetuba";5;1;0;25;0;0;31
"150020 Acará";0;0;0;4;0;0;4
"150030 Afuá";1;0;0;0;0;0;1
"150040 Alenquer";0;0;0;3;0;0;3
"150050 Almeirim";0;0;0;2;0;0;2
"150060 Altamira";2;1;0;17;0;0;20
"150070 Anajás";0;0;0;1;0;0;1
"150080 Ananindeua";12;3;1;161;0;4;181
"150085 Anapu";0;0;0;2;0;0;2
"150090 Augusto Corrêa";0;0;0;5;0;0;5
"150120 Baião";0;0;0;2;0;0;2
"150130 Barcarena";2;2;0;20;1;0;25
"150140 Belém";142;44;3;787;0;10;986
"150145 Belterra";0;0;0;1;0;0;1
"150150 Benevides";1;0;1;9;0;0;11
"150170 Bragança";0;0;0;64;0;1;65
"150172 Brasil Novo";0;0;0;1;0;0;1
"150180 Breves";0;0;0;4;0;0;4
"150190 Bujaru";0;0;0;2;0;0;2
"150200 Cachoeira do Arari";0;0;0;2;0;0;2
"150195 Cachoeira do Piriá";0;0;0;1;0;0;1
"150210 Cametá";1;1;0;10;0;0;12
"150215 Canaã dos Carajás";4;1;0;15;0;0;20
"150220 Capanema";1;0;0;5;0;0;6
"150230 Capitão Poço";0;1;0;1;0;0;2
"150240 Castanhal";9;2;0;92;0;0;103
"150250 Chaves";0;0;0;3;0;0;3
"150260 Colares";1;0;0;2;0;0;3
"150270 Conceição do Araguaia";1;0;0;0;0;0;1
"150275 Concórdia do Pará";0;0;0;2;0;0;2
"150276 Cumaru do Norte";1;0;0;0;0;0;1
"150277 Curionópolis";0;0;0;4;0;0;4
"150280 Curralinho";0;0;0;2;0;0;2
"150285 Curuá";0;0;0;1;0;0;1
"150290 Curuçá";0;0;0;10;0;0;10
"150293 Dom Eliseu";0;0;0;2;0;0;2
"150295 Eldorado dos Carajás";0;0;0;2;0;0;2
"150304 Floresta do Araguaia";0;0;0;4;0;0;4
"150307 Garrafão do Norte";0;0;0;2;0;0;2
"150309 Goianésia do Pará";0;0;0;3;0;0;3
"150310 Gurupá";1;0;0;0;0;0;1
"150320 Igarapé-Açu";0;0;0;1;0;0;1
"150330 Igarapé-Miri";0;0;0;1;0;0;1
"150345 Ipixuna do Pará";0;0;0;2;0;0;2
"150360 Itaituba";5;1;0;26;1;0;33
"150370 Itupiranga";0;0;0;3;0;0;3
"150375 Jacareacanga";0;0;0;4;0;0;4
"150380 Jacundá";0;0;0;2;0;1;3
"150390 Juruti";0;0;0;5;0;0;5
"150400 Limoeiro do Ajuru";0;0;0;1;0;0;1
"150405 Mãe do Rio";0;0;1;2;0;0;3
"150420 Marabá";12;5;1;102;0;2;122
"150430 Maracanã";0;0;0;1;0;0;1
"150440 Marapanim";1;1;0;2;0;0;4
"150442 Marituba";5;0;0;15;0;0;20
"150445 Medicilândia";0;0;0;2;0;0;2
"150470 Moju";0;1;0;5;0;0;6
"150480 Monte Alegre";0;0;0;7;0;0;7
"150490 Muaná";0;0;0;2;0;0;2
"150495 Nova Esperança do Piriá";0;0;0;2;0;0;2
"150506 Novo Repartimento";0;1;0;5;0;0;6
"150510 Óbidos";1;0;0;10;0;0;11
"150520 Oeiras do Pará";0;0;0;1;0;0;1
"150530 Oriximiná";0;0;0;4;0;0;4
"150543 Ourilândia do Norte";0;0;0;3;0;0;3
"150548 Pacajá";0;0;0;1;0;0;1
"150550 Paragominas";0;0;0;19;0;0;19
"150553 Parauapebas";5;10;0;59;0;0;74
"150560 Peixe-Boi";0;0;0;3;0;0;3
"150565 Placas";0;0;0;1;0;0;1
"150570 Ponta de Pedras";0;0;0;2;0;0;2
"150600 Prainha";0;0;0;3;0;0;3
"150610 Primavera";0;0;0;1;0;0;1
"150613 Redenção";4;2;0;37;0;0;43
"150619 Rurópolis";0;0;0;3;0;0;3
"150620 Salinópolis";1;0;0;9;0;1;11
"150630 Salvaterra";1;0;0;4;0;0;5
"150635 Santa Bárbara do Pará";0;0;0;1;0;0;1
"150640 Santa Cruz do Arari";0;0;0;1;0;0;1
"150650 Santa Isabel do Pará";0;1;0;8;0;0;9
"150660 Santa Maria do Pará";1;0;0;1;0;0;2
"150670 Santana do Araguaia";0;0;0;1;0;0;1
"150680 Santarém";8;0;1;134;3;0;146
"150700 Santo Antônio do Tauá";0;0;0;2;0;0;2
"150710 São Caetano de Odivelas";1;0;0;0;0;0;1
"150730 São Félix do Xingu";0;0;0;7;0;0;7
"150740 São Francisco do Pará";1;0;0;0;0;0;1
"150747 São João de Pirabas";1;0;0;2;0;0;3
"150760 São Miguel do Guamá";0;0;0;4;0;0;4
"150770 São Sebastião da Boa Vista";0;0;0;2;0;0;2
"150790 Soure";0;0;0;6;0;0;6
"150795 Tailândia";3;0;0;15;0;0;18
"150797 Terra Santa";0;0;0;1;0;0;1
"150800 Tomé-Açu";1;0;0;4;0;0;5
"150803 Tracuateua";0;0;0;1;0;0;1
"150805 Trairão";1;0;0;2;0;0;3
"150808 Tucumã";0;0;0;2;0;0;2
"150810 Tucuruí";6;2;1;52;0;2;63
"150812 Ulianópolis";0;0;0;2;0;0;2
"150815 Uruará";0;0;0;1;0;0;1
"150820 Vigia";1;0;0;8;0;0;9
"150830 Viseu";0;0;0;3;0;0;3
"150840 Xinguara";0;0;0;4;0;0;4
"150000 Município ignorado - PA";0;0;0;2;0;0;2
"Total";243;80;9;1889;5;21;2247
