 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
UF Residência: Pará
Período:2018
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"150010 Abaetetuba";0;0;0;0;0;10;9;6;4;2;0;0;31
"150020 Acará";1;0;0;0;0;0;1;2;0;0;0;0;4
"150030 Afuá";0;0;0;0;0;1;0;0;0;0;0;0;1
"150040 Alenquer";0;0;0;0;0;1;1;1;0;0;0;0;3
"150050 Almeirim";0;0;0;0;0;1;1;0;0;0;0;0;2
"150060 Altamira";0;0;0;0;1;3;6;6;4;0;0;0;20
"150070 Anajás";0;0;0;0;0;0;0;1;0;0;0;0;1
"150080 Ananindeua";0;2;2;1;4;46;59;41;14;10;1;1;181
"150085 Anapu";0;0;0;0;0;0;0;2;0;0;0;0;2
"150090 Augusto Corrêa";0;0;0;0;0;2;2;1;0;0;0;0;5
"150120 Baião";0;0;0;0;0;1;0;1;0;0;0;0;2
"150130 Barcarena";0;1;0;0;2;6;5;3;7;1;0;0;25
"150140 Belém";4;8;3;1;20;317;276;198;108;39;10;2;986
"150145 Belterra";0;0;0;0;0;0;0;1;0;0;0;0;1
"150150 Benevides";0;0;0;0;0;6;0;1;2;2;0;0;11
"150170 Bragança";0;0;0;0;1;21;17;13;6;4;2;1;65
"150172 Brasil Novo";0;0;0;0;0;0;1;0;0;0;0;0;1
"150180 Breves";0;0;0;0;0;3;1;0;0;0;0;0;4
"150190 Bujaru";0;0;0;0;0;0;2;0;0;0;0;0;2
"150200 Cachoeira do Arari";0;0;0;0;0;1;0;0;1;0;0;0;2
"150195 Cachoeira do Piriá";0;0;0;0;0;0;1;0;0;0;0;0;1
"150210 Cametá";1;1;1;0;0;2;3;3;0;0;1;0;12
"150215 Canaã dos Carajás";0;0;0;0;0;4;11;2;3;0;0;0;20
"150220 Capanema";0;0;0;0;0;2;3;0;1;0;0;0;6
"150230 Capitão Poço";0;0;0;0;0;0;1;1;0;0;0;0;2
"150240 Castanhal";0;0;0;0;3;26;40;23;7;4;0;0;103
"150250 Chaves";0;0;1;1;0;0;1;0;0;0;0;0;3
"150260 Colares";0;0;0;0;0;2;0;1;0;0;0;0;3
"150270 Conceição do Araguaia";0;0;0;0;0;0;1;0;0;0;0;0;1
"150275 Concórdia do Pará";0;0;0;0;0;1;0;1;0;0;0;0;2
"150276 Cumaru do Norte";0;0;0;0;0;1;0;0;0;0;0;0;1
"150277 Curionópolis";0;0;0;0;0;0;3;0;1;0;0;0;4
"150280 Curralinho";0;1;0;0;0;0;1;0;0;0;0;0;2
"150285 Curuá";0;0;0;0;1;0;0;0;0;0;0;0;1
"150290 Curuçá";0;0;0;0;0;0;7;1;0;2;0;0;10
"150293 Dom Eliseu";0;0;0;0;0;0;0;1;1;0;0;0;2
"150295 Eldorado dos Carajás";0;0;0;0;0;0;1;1;0;0;0;0;2
"150304 Floresta do Araguaia";0;0;0;0;1;0;2;0;0;1;0;0;4
"150307 Garrafão do Norte";0;0;0;0;0;0;2;0;0;0;0;0;2
"150309 Goianésia do Pará";0;0;0;0;0;0;1;0;1;0;1;0;3
"150310 Gurupá";0;0;0;0;0;0;1;0;0;0;0;0;1
"150320 Igarapé-Açu";0;0;0;0;0;0;0;0;0;1;0;0;1
"150330 Igarapé-Miri";0;0;0;0;0;1;0;0;0;0;0;0;1
"150345 Ipixuna do Pará";0;0;0;0;1;0;0;1;0;0;0;0;2
"150360 Itaituba";0;0;0;0;0;6;8;9;6;2;2;0;33
"150370 Itupiranga";0;0;0;0;0;0;1;1;0;1;0;0;3
"150375 Jacareacanga";0;0;0;0;0;1;3;0;0;0;0;0;4
"150380 Jacundá";0;0;0;0;0;0;0;2;1;0;0;0;3
"150390 Juruti";0;0;0;0;1;4;0;0;0;0;0;0;5
"150400 Limoeiro do Ajuru";0;0;0;0;1;0;0;0;0;0;0;0;1
"150405 Mãe do Rio";0;0;1;0;0;0;1;1;0;0;0;0;3
"150420 Marabá";2;2;1;0;4;27;35;27;21;2;1;0;122
"150430 Maracanã";0;0;0;0;0;0;0;1;0;0;0;0;1
"150440 Marapanim";0;0;0;0;0;1;2;1;0;0;0;0;4
"150442 Marituba";0;0;0;0;0;4;6;7;2;1;0;0;20
"150445 Medicilândia";0;0;0;0;0;0;1;1;0;0;0;0;2
"150470 Moju";0;0;0;0;0;2;3;1;0;0;0;0;6
"150480 Monte Alegre";0;0;0;0;0;2;2;1;0;2;0;0;7
"150490 Muaná";0;0;0;0;0;0;1;0;0;1;0;0;2
"150495 Nova Esperança do Piriá";0;0;0;0;0;1;1;0;0;0;0;0;2
"150506 Novo Repartimento";0;0;0;0;0;2;1;1;1;1;0;0;6
"150510 Óbidos";0;0;0;0;0;3;4;2;2;0;0;0;11
"150520 Oeiras do Pará";0;0;0;0;0;0;0;0;0;0;1;0;1
"150530 Oriximiná";0;0;0;0;0;1;2;0;1;0;0;0;4
"150543 Ourilândia do Norte";0;0;0;0;0;2;1;0;0;0;0;0;3
"150548 Pacajá";0;0;0;0;0;0;0;0;0;1;0;0;1
"150550 Paragominas";1;0;0;0;0;2;5;7;2;1;1;0;19
"150553 Parauapebas";0;0;0;0;2;18;27;12;7;4;4;0;74
"150560 Peixe-Boi";0;0;0;0;0;0;0;2;1;0;0;0;3
"150565 Placas";0;0;0;0;0;1;0;0;0;0;0;0;1
"150570 Ponta de Pedras";0;0;0;0;0;1;0;1;0;0;0;0;2
"150600 Prainha";0;0;0;0;0;2;0;1;0;0;0;0;3
"150610 Primavera";0;0;0;0;0;0;1;0;0;0;0;0;1
"150613 Redenção";0;0;0;0;1;9;7;10;10;3;3;0;43
"150619 Rurópolis";0;0;0;0;0;0;0;2;0;1;0;0;3
"150620 Salinópolis";0;0;0;0;0;2;5;1;2;1;0;0;11
"150630 Salvaterra";0;0;0;0;0;2;1;1;1;0;0;0;5
"150635 Santa Bárbara do Pará";0;0;0;0;1;0;0;0;0;0;0;0;1
"150640 Santa Cruz do Arari";0;0;0;0;0;0;0;1;0;0;0;0;1
"150650 Santa Isabel do Pará";0;0;0;0;0;2;4;3;0;0;0;0;9
"150660 Santa Maria do Pará";0;0;0;0;0;0;2;0;0;0;0;0;2
"150670 Santana do Araguaia";0;0;0;0;0;0;0;1;0;0;0;0;1
"150680 Santarém";0;0;0;0;14;45;41;23;13;9;1;0;146
"150700 Santo Antônio do Tauá";0;0;0;0;0;0;1;1;0;0;0;0;2
"150710 São Caetano de Odivelas";0;0;0;0;0;0;0;0;0;1;0;0;1
"150730 São Félix do Xingu";1;0;0;0;0;0;2;4;0;0;0;0;7
"150740 São Francisco do Pará";0;0;1;0;0;0;0;0;0;0;0;0;1
"150747 São João de Pirabas";0;0;0;0;0;1;1;1;0;0;0;0;3
"150760 São Miguel do Guamá";0;0;0;0;0;1;1;1;1;0;0;0;4
"150770 São Sebastião da Boa Vista";0;0;0;0;0;1;0;0;1;0;0;0;2
"150790 Soure";0;0;0;0;0;0;0;2;0;4;0;0;6
"150795 Tailândia";0;0;0;0;0;5;7;3;1;1;1;0;18
"150797 Terra Santa";0;0;0;0;0;1;0;0;0;0;0;0;1
"150800 Tomé-Açu";0;0;0;0;0;1;3;0;1;0;0;0;5
"150803 Tracuateua";0;0;0;0;0;0;1;0;0;0;0;0;1
"150805 Trairão";0;0;0;0;0;0;1;2;0;0;0;0;3
"150808 Tucumã";0;0;0;0;1;0;0;1;0;0;0;0;2
"150810 Tucuruí";0;0;0;0;0;18;21;11;8;5;0;0;63
"150812 Ulianópolis";0;0;0;0;0;0;1;0;0;1;0;0;2
"150815 Uruará";0;0;0;0;0;0;0;1;0;0;0;0;1
"150820 Vigia";0;1;0;0;0;0;3;5;0;0;0;0;9
"150830 Viseu";0;0;0;0;0;1;1;1;0;0;0;0;3
"150840 Xinguara";0;0;0;0;0;1;0;1;2;0;0;0;4
"150000 Município ignorado - PA";1;0;0;0;0;0;0;1;0;0;0;0;2
"Total";11;16;10;3;59;628;668;467;244;108;29;4;2247
