 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
UF Residência: Minas Gerais
Período:2021
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"316935 Três Marias";0;0;0;0;0;1;0;0;0;0;0;0;1
"316940 Três Pontas";0;0;0;0;0;0;2;3;1;0;0;0;6
"316950 Tumiritinga";0;0;0;0;0;0;0;1;0;0;0;0;1
"316960 Tupaciguara";0;0;0;0;0;0;0;1;0;0;0;0;1
"316990 Ubá";0;0;0;0;0;2;6;7;2;3;1;0;21
"317000 Ubaí";0;0;0;0;0;0;1;0;0;0;0;0;1
"317005 Ubaporanga";0;0;0;0;0;0;1;1;0;0;0;0;2
"317010 Uberaba";0;1;0;0;0;14;30;23;6;5;0;0;79
"317020 Uberlândia";0;0;0;0;3;49;52;51;34;14;2;0;205
"317040 Unaí";0;0;0;0;0;2;4;4;0;0;0;0;10
"317050 Urucânia";0;0;0;0;0;0;0;0;0;1;0;0;1
"317070 Varginha";0;0;0;0;2;9;8;3;0;2;0;0;24
"317100 Vazante";0;0;0;0;0;0;0;1;1;0;0;0;2
"317115 Vermelho Novo";0;0;0;0;0;0;0;0;0;1;0;0;1
"317120 Vespasiano";0;0;0;0;0;4;6;1;6;3;0;0;20
"317130 Viçosa";0;0;0;0;0;3;0;1;1;0;0;0;5
"Total";2;1;1;1;29;547;640;517;311;141;34;8;2232
