 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2024
Ano Notificação: 2024
UF Residência: Pernambuco
Região Res.: Região Nordeste
UF Notificação: Pernambuco
Região Not.: Região Nordeste
Período:2024
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"260760 Ilha de Itamaracá";1;0;0;0;0;0;1;1;1;0;0;0;4
"260700 Inajá";0;0;0;0;0;0;0;0;1;0;0;0;1
"260720 Ipojuca";1;0;0;0;1;6;11;4;1;4;0;0;28
"260765 Itambé";0;0;0;0;0;0;1;1;0;0;0;0;2
"260775 Itapissuma";0;0;0;0;0;3;2;1;0;0;0;0;6
"260790 Jaboatão dos Guararapes";0;0;0;0;0;28;30;27;15;6;0;0;106
"260810 João Alfredo";0;0;0;0;0;0;1;0;0;0;0;0;1
"260820 Joaquim Nabuco";0;0;0;0;0;0;0;0;1;0;0;0;1
"260825 Jucati";0;0;0;0;0;1;0;1;1;0;0;0;3
"260830 Jupi";0;0;0;0;0;1;0;0;0;0;0;0;1
"260870 Lagoa dos Gatos";0;0;0;0;0;0;1;0;1;0;0;0;2
"260880 Lajedo";0;0;0;0;0;1;2;1;0;0;0;0;4
"260890 Limoeiro";0;0;0;0;0;4;3;6;1;3;0;0;17
"260900 Macaparana";0;0;0;0;0;0;1;0;0;0;0;0;1
"260940 Moreno";0;0;0;0;0;0;1;0;1;0;0;0;2
"260950 Nazaré da Mata";0;0;0;0;0;0;0;1;1;1;0;0;3
"260960 Olinda";0;0;0;0;4;17;29;14;11;4;0;1;80
"260980 Orocó";0;0;0;0;1;0;0;0;0;0;0;0;1
"260990 Ouricuri";0;0;0;0;0;1;2;3;0;0;0;0;6
"261000 Palmares";0;0;0;0;0;6;6;12;3;5;1;0;33
"261010 Palmeirina";0;0;0;0;1;1;0;0;0;0;0;0;2
"261030 Paranatama";0;0;0;0;0;0;0;1;0;0;0;0;1
"261050 Passira";0;0;0;0;0;1;0;0;0;1;0;0;2
"261060 Paudalho";0;0;0;0;0;1;0;1;0;0;0;0;2
"261070 Paulista";1;0;0;0;0;11;16;7;5;4;0;0;44
"261090 Pesqueira";0;0;0;0;0;0;1;0;1;0;0;0;2
"261100 Petrolândia";0;0;0;0;2;0;1;0;0;0;0;0;3
"261110 Petrolina";0;2;1;0;1;23;24;13;8;1;1;0;74
"261130 Pombos";0;0;0;0;0;0;0;0;0;1;0;0;1
"261140 Primavera";0;0;0;0;0;0;0;0;1;0;0;0;1
"261160 Recife";0;2;0;0;12;89;153;127;71;31;10;2;497
"261180 Ribeirão";0;0;0;0;0;1;1;1;0;0;0;0;3
"261190 Rio Formoso";0;0;0;0;0;0;1;1;0;0;0;0;2
"261220 Salgueiro";0;0;0;0;0;4;6;3;0;0;0;0;13
"261230 Saloá";0;0;0;0;0;0;0;1;1;0;0;0;2
"261245 Santa Cruz";0;0;0;0;0;0;1;1;0;0;0;0;2
"261250 Santa Cruz do Capibaribe";0;0;0;0;0;3;6;6;2;1;0;0;18
"261260 Santa Maria da Boa Vista";0;0;0;0;0;0;0;1;0;0;0;0;1
"261280 Santa Terezinha";0;0;0;0;0;1;0;0;0;0;0;0;1
"261300 São Bento do Una";0;0;0;0;0;0;0;1;0;0;0;0;1
"261320 São João";0;0;0;0;0;1;0;0;0;0;0;0;1
"261330 São Joaquim do Monte";0;0;0;0;0;0;0;1;0;0;0;0;1
"261340 São José da Coroa Grande";0;0;0;0;0;1;0;0;0;0;0;0;1
"261350 São José do Belmonte";0;0;0;0;0;0;0;1;0;0;0;0;1
"261360 São José do Egito";0;0;0;0;0;0;1;1;0;0;0;0;2
"261370 São Lourenço da Mata";0;0;0;0;0;4;4;5;3;5;0;0;21
"261390 Serra Talhada";0;0;0;0;0;6;11;9;5;3;1;0;35
"261410 Sertânia";0;0;0;0;0;1;1;1;0;1;0;0;4
"261420 Sirinhaém";0;0;0;0;0;0;2;2;1;0;0;0;5
"261450 Surubim";0;0;0;0;0;0;0;1;1;0;1;0;3
"261460 Tabira";0;0;0;0;0;1;0;0;1;0;0;0;2
"261470 Tacaimbó";0;0;0;0;0;0;1;0;0;0;0;0;1
"261485 Tamandaré";0;0;0;0;0;0;0;1;0;0;0;0;1
"261530 Timbaúba";0;0;0;0;0;0;0;0;1;0;0;0;1
"261540 Toritama";0;0;1;0;0;1;1;0;1;0;0;1;5
"261560 Trindade";0;0;0;0;0;1;0;0;1;0;1;0;3
"261570 Triunfo";0;0;0;0;0;0;1;0;0;0;0;0;1
"261630 Vicência";0;0;0;0;0;2;1;0;0;0;0;0;3
"261640 Vitória de Santo Antão";0;0;0;0;0;4;1;8;4;2;1;0;20
"261650 Xexéu";0;0;0;0;0;1;0;1;0;0;0;0;2
"260000 Município ignorado - PE";1;0;0;0;0;0;0;0;0;0;0;0;1
"Total";9;5;3;1;24;310;468;389;203;94;26;5;1537
