 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2024
Ano Notificação: 2024
UF Residência: Pernambuco
Região Res.: Região Nordeste
UF Notificação: Pernambuco
Região Not.: Região Nordeste
Período:2024
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"260005 Abreu e Lima";5;3;0;19;0;0;27
"260010 Afogados da Ingazeira";6;0;0;7;0;0;13
"260030 Agrestina";0;0;0;1;0;0;1
"260040 Água Preta";0;0;0;1;0;0;1
"260050 Águas Belas";0;1;0;1;0;0;2
"260060 Alagoinha";0;0;0;1;0;0;1
"260070 Aliança";0;0;0;1;2;0;3
"260080 Altinho";0;0;0;1;0;0;1
"260090 Amaraji";1;0;0;3;0;0;4
"260100 Angelim";0;0;0;2;0;0;2
"260105 Araçoiaba";0;0;0;2;0;0;2
"260110 Araripina";1;0;0;16;0;0;17
"260120 Arcoverde";1;0;0;8;0;0;9
"260140 Barreiros";1;0;0;3;0;0;4
"260170 Belo Jardim";3;0;0;7;0;0;10
"260190 Bezerros";0;0;0;1;0;0;1
"260210 Bom Conselho";0;0;0;2;0;1;3
"260220 Bom Jardim";0;1;0;1;0;0;2
"260230 Bonito";0;0;0;1;0;0;1
"260240 Brejão";0;0;0;1;0;0;1
"260260 Brejo da Madre de Deus";1;0;0;1;0;0;2
"260290 Cabo de Santo Agostinho";11;3;1;26;0;0;41
"260300 Cabrobó";0;0;0;2;0;0;2
"260310 Cachoeirinha";1;0;0;0;0;0;1
"260345 Camaragibe";5;3;0;24;0;0;32
"260370 Canhotinho";0;0;0;2;0;0;2
"260380 Capoeiras";0;0;0;2;0;0;2
"260400 Carpina";0;0;0;6;0;0;6
"260410 Caruaru";47;10;2;86;0;3;148
"260420 Catende";0;0;0;3;0;0;3
"260440 Chã de Alegria";1;0;0;1;0;0;2
"260450 Chã Grande";0;1;0;0;0;0;1
"260460 Condado";0;1;0;0;0;0;1
"260490 Cumaru";1;0;0;0;0;0;1
"260520 Escada";0;0;0;14;0;0;14
"260540 Feira Nova";0;0;0;2;0;0;2
"260570 Floresta";0;1;0;1;0;0;2
"260590 Gameleira";0;0;0;4;0;0;4
"260600 Garanhuns";7;3;0;16;0;0;26
"260620 Goiana";3;4;0;10;0;0;17
"260640 Gravatá";2;0;0;4;0;0;6
"260680 Igarassu";4;1;1;23;0;0;29
"260760 Ilha de Itamaracá";0;0;0;4;0;0;4
"260700 Inajá";0;0;0;1;0;0;1
"260720 Ipojuca";7;2;2;17;0;0;28
"260765 Itambé";0;0;0;2;0;0;2
"260775 Itapissuma";0;1;0;5;0;0;6
"260790 Jaboatão dos Guararapes";23;12;0;71;0;0;106
"260810 João Alfredo";0;0;0;1;0;0;1
"260820 Joaquim Nabuco";0;0;0;1;0;0;1
"260825 Jucati";1;0;0;2;0;0;3
"260830 Jupi";1;0;0;0;0;0;1
"260870 Lagoa dos Gatos";0;0;0;2;0;0;2
"260880 Lajedo";2;0;0;2;0;0;4
"260890 Limoeiro";3;1;0;13;0;0;17
"260900 Macaparana";0;0;0;1;0;0;1
"260940 Moreno";0;0;0;2;0;0;2
"260950 Nazaré da Mata";0;0;0;3;0;0;3
"260960 Olinda";10;8;0;61;0;1;80
"260980 Orocó";0;0;0;1;0;0;1
"260990 Ouricuri";0;0;0;6;0;0;6
"261000 Palmares";1;1;2;27;0;2;33
"261010 Palmeirina";1;0;0;1;0;0;2
"261030 Paranatama";0;0;0;1;0;0;1
"261050 Passira";0;0;0;2;0;0;2
"261060 Paudalho";0;0;0;2;0;0;2
"261070 Paulista";9;7;0;28;0;0;44
"261090 Pesqueira";0;0;0;2;0;0;2
"261100 Petrolândia";0;1;0;2;0;0;3
"261110 Petrolina";14;1;0;59;0;0;74
"261130 Pombos";1;0;0;0;0;0;1
"261140 Primavera";0;0;0;1;0;0;1
"261160 Recife";77;44;1;372;0;3;497
"261180 Ribeirão";0;0;0;3;0;0;3
"261190 Rio Formoso";1;0;0;1;0;0;2
"261220 Salgueiro";4;0;0;9;0;0;13
"261230 Saloá";0;0;0;2;0;0;2
"261245 Santa Cruz";0;1;0;1;0;0;2
"261250 Santa Cruz do Capibaribe";6;0;1;10;1;0;18
"261260 Santa Maria da Boa Vista";0;0;0;1;0;0;1
"261280 Santa Terezinha";0;0;0;1;0;0;1
"261300 São Bento do Una";0;0;0;1;0;0;1
"261320 São João";0;0;0;1;0;0;1
"261330 São Joaquim do Monte";0;0;0;1;0;0;1
"261340 São José da Coroa Grande";0;1;0;0;0;0;1
"261350 São José do Belmonte";1;0;0;0;0;0;1
"261360 São José do Egito";0;0;0;2;0;0;2
"261370 São Lourenço da Mata";3;0;0;17;0;1;21
"261390 Serra Talhada";3;2;0;30;0;0;35
"261410 Sertânia";0;0;0;4;0;0;4
"261420 Sirinhaém";0;1;0;4;0;0;5
"261450 Surubim";0;0;0;3;0;0;3
"261460 Tabira";0;0;0;2;0;0;2
"261470 Tacaimbó";0;0;0;1;0;0;1
"261485 Tamandaré";0;0;0;1;0;0;1
"261530 Timbaúba";0;0;0;0;0;1;1
"261540 Toritama";2;0;0;3;0;0;5
"261560 Trindade";1;0;0;2;0;0;3
"261570 Triunfo";0;0;0;1;0;0;1
"261630 Vicência";1;0;0;2;0;0;3
"261640 Vitória de Santo Antão";1;0;0;19;0;0;20
"261650 Xexéu";1;0;0;1;0;0;2
"260000 Município ignorado - PE";0;0;0;1;0;0;1
"Total";275;115;10;1122;3;12;1537
