 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Ano Diagnóstico
UF Residência: Rio de Janeiro
Período:2020
"Município (Res)";"2020";"Total"
"330010 Angra dos Reis";27;27
"330020 Araruama";11;11
"330022 Areal";2;2
"330023 Armação dos Búzios";3;3
"330025 Arraial do Cabo";3;3
"330030 Barra do Piraí";9;9
"330040 Barra Mansa";8;8
"330045 Belford Roxo";66;66
"330060 Bom Jesus do Itabapoana";4;4
"330070 Cabo Frio";52;52
"330080 Cachoeiras de Macacu";4;4
"330100 Campos dos Goytacazes";81;81
"330093 Carapebus";1;1
"330120 Carmo";2;2
"330130 Casimiro de Abreu";3;3
"330095 Comendador Levy Gasparian";2;2
"330140 Conceição de Macabu";2;2
"330150 Cordeiro";2;2
"330170 Duque de Caxias";166;166
"330185 Guapimirim";12;12
"330187 Iguaba Grande";1;1
"330190 Itaboraí";41;41
"330200 Itaguaí";21;21
"330220 Itaperuna";7;7
"330225 Itatiaia";2;2
"330227 Japeri";19;19
"330240 Macaé";51;51
"330250 Magé";67;67
"330260 Mangaratiba";9;9
"330270 Maricá";32;32
"330280 Mendes";2;2
"330285 Mesquita";30;30
"330290 Miguel Pereira";4;4
"330300 Miracema";4;4
"330310 Natividade";3;3
"330320 Nilópolis";28;28
"330330 Niterói";101;101
"330340 Nova Friburgo";26;26
"330350 Nova Iguaçu";223;223
"330360 Paracambi";6;6
"330370 Paraíba do Sul";2;2
"330380 Parati";5;5
"330390 Petrópolis";38;38
"330395 Pinheiral";4;4
"330400 Piraí";3;3
"330410 Porciúncula";2;2
"330411 Porto Real";2;2
"330412 Quatis";1;1
"330414 Queimados";23;23
"330415 Quissamã";3;3
"330420 Resende";21;21
"330430 Rio Bonito";4;4
"330450 Rio das Flores";1;1
"330452 Rio das Ostras";24;24
"330455 Rio de Janeiro";1458;1458
"330470 Santo Antônio de Pádua";1;1
"330475 São Francisco de Itabapoana";3;3
"330490 São Gonçalo";182;182
"330500 São João da Barra";5;5
"330510 São João de Meriti";87;87
"330520 São Pedro da Aldeia";6;6
"330540 Sapucaia";6;6
"330550 Saquarema";15;15
"330555 Seropédica";15;15
"330575 Tanguá";3;3
"330580 Teresópolis";32;32
"330590 Trajano de Morais";2;2
"330600 Três Rios";16;16
"330610 Valença";7;7
"330620 Vassouras";11;11
"330630 Volta Redonda";70;70
"330000 Município ignorado - RJ";5;5
"Total";3194;3194
