 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Rio de Janeiro
Período:2020
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"330010 Angra dos Reis";14;8;0;5;0;0;27
"330020 Araruama";6;0;0;5;0;0;11
"330022 Areal";0;0;0;1;0;1;2
"330023 Armação dos Búzios";1;0;0;2;0;0;3
"330025 Arraial do Cabo";0;1;0;2;0;0;3
"330030 Barra do Piraí";7;0;0;2;0;0;9
"330040 Barra Mansa";4;0;0;4;0;0;8
"330045 Belford Roxo";12;15;0;31;0;8;66
"330060 Bom Jesus do Itabapoana";2;2;0;0;0;0;4
"330070 Cabo Frio";23;3;1;25;0;0;52
"330080 Cachoeiras de Macacu";1;1;0;2;0;0;4
"330100 Campos dos Goytacazes";28;16;0;24;0;13;81
"330093 Carapebus";0;0;0;1;0;0;1
"330120 Carmo";0;1;0;1;0;0;2
"330130 Casimiro de Abreu";2;0;0;1;0;0;3
"330095 Comendador Levy Gasparian";0;0;0;2;0;0;2
"330140 Conceição de Macabu";1;0;0;1;0;0;2
"330150 Cordeiro";1;1;0;0;0;0;2
"330170 Duque de Caxias";42;38;0;80;2;4;166
"330185 Guapimirim";6;1;0;5;0;0;12
"330187 Iguaba Grande";0;1;0;0;0;0;1
"330190 Itaboraí";9;7;2;19;2;2;41
"330200 Itaguaí";2;3;1;14;0;1;21
"330220 Itaperuna";2;1;0;4;0;0;7
"330225 Itatiaia";0;1;0;1;0;0;2
"330227 Japeri";3;4;0;12;0;0;19
"330240 Macaé";19;16;0;15;0;1;51
"330250 Magé";21;18;2;22;0;4;67
"330260 Mangaratiba";3;2;0;4;0;0;9
"330270 Maricá";14;6;0;12;0;0;32
"330280 Mendes";1;1;0;0;0;0;2
"330285 Mesquita";7;7;0;15;0;1;30
"330290 Miguel Pereira";3;0;0;1;0;0;4
"330300 Miracema";1;3;0;0;0;0;4
"330310 Natividade";0;2;0;1;0;0;3
"330320 Nilópolis";7;8;0;9;0;4;28
"330330 Niterói";51;19;0;30;0;1;101
"330340 Nova Friburgo";13;6;0;7;0;0;26
"330350 Nova Iguaçu";54;42;0;116;0;11;223
"330360 Paracambi";3;1;0;2;0;0;6
"330370 Paraíba do Sul";1;0;0;1;0;0;2
"330380 Parati";2;1;0;2;0;0;5
"330390 Petrópolis";15;8;1;14;0;0;38
"330395 Pinheiral";4;0;0;0;0;0;4
"330400 Piraí";2;0;0;1;0;0;3
"330410 Porciúncula";0;1;1;0;0;0;2
"330411 Porto Real";1;1;0;0;0;0;2
"330412 Quatis";0;0;0;1;0;0;1
"330414 Queimados";5;6;1;9;0;2;23
"330415 Quissamã";0;1;0;2;0;0;3
"330420 Resende";8;6;0;7;0;0;21
"330430 Rio Bonito";1;1;0;2;0;0;4
"330450 Rio das Flores";1;0;0;0;0;0;1
"330452 Rio das Ostras";6;5;1;10;0;2;24
"330455 Rio de Janeiro";478;308;20;604;2;46;1458
"330470 Santo Antônio de Pádua";0;1;0;0;0;0;1
"330475 São Francisco de Itabapoana";3;0;0;0;0;0;3
"330490 São Gonçalo";58;33;1;89;0;1;182
"330500 São João da Barra";2;0;0;2;0;1;5
"330510 São João de Meriti";22;18;1;46;0;0;87
"330520 São Pedro da Aldeia";0;1;0;5;0;0;6
"330540 Sapucaia";1;2;0;3;0;0;6
"330550 Saquarema";6;1;0;8;0;0;15
"330555 Seropédica";5;5;0;5;0;0;15
"330575 Tanguá";2;0;0;1;0;0;3
"330580 Teresópolis";12;5;0;15;0;0;32
"330590 Trajano de Morais";1;0;0;1;0;0;2
"330600 Três Rios";7;0;0;9;0;0;16
"330610 Valença";1;2;0;4;0;0;7
"330620 Vassouras";9;2;0;0;0;0;11
"330630 Volta Redonda";39;10;1;20;0;0;70
"330000 Município ignorado - RJ";1;1;0;1;0;2;5
"Total";1056;654;33;1340;6;105;3194
