 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
UF Residência: Rio de Janeiro
Período:2020
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"330010 Angra dos Reis";0;4;0;3;3;1;2;1;1;15
"330020 Araruama";0;1;2;2;0;2;1;0;1;9
"330022 Areal";0;0;0;0;0;1;0;0;0;1
"330023 Armação dos Búzios";0;0;0;1;0;0;1;0;0;2
"330025 Arraial do Cabo";0;0;0;1;0;0;0;0;0;1
"330030 Barra do Piraí";0;1;0;0;0;5;1;0;1;8
"330040 Barra Mansa";0;0;0;3;0;2;1;0;0;6
"330045 Belford Roxo";2;3;5;15;5;11;8;2;3;54
"330060 Bom Jesus do Itabapoana";1;0;0;0;0;1;1;0;0;3
"330070 Cabo Frio";1;5;2;8;1;7;8;0;7;39
"330080 Cachoeiras de Macacu";0;1;0;0;0;1;1;0;0;3
"330100 Campos dos Goytacazes";0;5;0;12;5;11;9;2;5;49
"330093 Carapebus";0;0;0;1;0;0;0;0;0;1
"330120 Carmo";0;0;0;1;0;1;0;0;0;2
"330130 Casimiro de Abreu";0;0;0;1;0;1;0;0;0;2
"330095 Comendador Levy Gasparian";0;0;0;0;0;1;0;0;0;1
"330140 Conceição de Macabu";0;0;0;0;0;1;0;0;0;1
"330150 Cordeiro";0;0;1;0;0;0;0;0;0;1
"330170 Duque de Caxias";0;14;9;37;14;24;10;1;6;115
"330185 Guapimirim";0;1;0;1;2;1;1;0;0;6
"330187 Iguaba Grande";0;0;0;0;1;0;0;0;0;1
"330190 Itaboraí";1;3;1;8;2;4;1;0;0;20
"330200 Itaguaí";1;2;2;3;1;3;4;0;1;17
"330220 Itaperuna";0;2;0;0;0;0;1;0;0;3
"330227 Japeri";1;1;0;6;3;4;1;0;1;17
"330240 Macaé";0;0;3;7;2;6;6;4;5;33
"330250 Magé";0;3;2;3;4;10;9;6;3;40
"330260 Mangaratiba";0;0;1;0;2;1;1;0;1;6
"330270 Maricá";1;0;1;7;1;2;1;0;2;15
"330285 Mesquita";0;1;1;5;1;2;5;1;2;18
"330290 Miguel Pereira";0;0;0;2;0;1;0;0;0;3
"330300 Miracema";0;0;0;0;0;0;1;0;0;1
"330310 Natividade";0;1;0;1;0;0;0;0;0;2
"330320 Nilópolis";0;2;2;2;1;2;2;1;0;12
"330330 Niterói";1;4;3;9;2;11;16;5;12;63
"330340 Nova Friburgo";0;0;2;7;0;2;3;0;2;16
"330350 Nova Iguaçu";1;17;8;32;9;23;22;1;20;133
"330360 Paracambi";0;0;0;1;1;0;2;0;0;4
"330370 Paraíba do Sul";0;0;0;1;0;0;0;0;0;1
"330380 Parati";0;0;0;4;0;1;0;0;0;5
"330390 Petrópolis";0;1;3;10;1;2;7;2;3;29
"330395 Pinheiral";0;0;1;0;0;1;0;0;0;2
"330400 Piraí";0;0;0;0;0;0;0;0;2;2
"330411 Porto Real";0;0;0;0;0;0;0;2;0;2
"330412 Quatis";0;0;0;0;0;0;1;0;0;1
"330414 Queimados";0;2;0;4;1;5;3;0;0;15
"330415 Quissamã";0;0;1;0;0;0;0;0;0;1
"330420 Resende";1;2;0;2;0;4;2;0;2;13
"330430 Rio Bonito";0;1;0;0;0;0;2;0;1;4
"330452 Rio das Ostras";0;1;1;3;1;2;4;1;3;16
"330455 Rio de Janeiro";15;109;26;145;72;206;189;40;149;951
"330475 São Francisco de Itabapoana";0;1;0;0;1;0;0;0;1;3
"330490 São Gonçalo";2;16;4;30;10;29;34;4;9;138
"330500 São João da Barra";0;1;1;0;0;1;0;0;0;3
"330510 São João de Meriti";3;8;3;10;6;19;9;6;3;67
"330520 São Pedro da Aldeia";0;0;0;1;0;1;0;0;1;3
"330540 Sapucaia";0;0;0;1;0;1;0;0;0;2
"330550 Saquarema";0;0;0;0;0;0;1;0;0;1
"330555 Seropédica";1;1;1;2;1;1;1;0;0;8
"330575 Tanguá";0;0;1;0;0;0;0;0;0;1
"330580 Teresópolis";0;4;0;3;1;2;2;0;1;13
"330590 Trajano de Morais";0;0;0;0;0;1;0;0;0;1
"330600 Três Rios";0;0;0;3;1;5;1;0;1;11
"330610 Valença";0;1;0;2;0;0;2;0;0;5
"330620 Vassouras";0;1;1;1;1;2;1;1;1;9
"330630 Volta Redonda";2;5;6;19;7;5;9;2;5;60
"330000 Município ignorado - RJ";0;0;0;0;1;0;0;0;0;1
"Total";34;225;94;420;164;430;387;82;255;2091
