 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Espírito Santo
Período:2015
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"320010 Afonso Cláudio";0;1;0;0;0;0;1
"320016 Água Doce do Norte";0;0;0;1;0;0;1
"320020 Alegre";4;1;0;3;0;0;8
"320035 Alto Rio Novo";0;0;0;2;0;0;2
"320040 Anchieta";1;0;0;3;0;0;4
"320060 Aracruz";3;4;0;12;1;0;20
"320070 Atilio Vivacqua";1;0;0;0;0;0;1
"320090 Barra de São Francisco";2;0;0;2;0;1;5
"320100 Boa Esperança";0;0;0;1;0;0;1
"320120 Cachoeiro de Itapemirim";20;6;2;33;0;0;61
"320130 Cariacica";13;11;5;50;0;2;81
"320140 Castelo";2;2;0;4;0;0;8
"320150 Colatina";5;1;1;19;0;0;26
"320160 Conceição da Barra";1;2;0;2;0;0;5
"320190 Domingos Martins";1;0;0;0;0;0;1
"320230 Guaçuí";5;3;0;1;0;0;9
"320240 Guarapari";9;1;2;6;0;1;19
"320245 Ibatiba";1;0;0;1;0;0;2
"320250 Ibiraçu";1;0;0;0;0;0;1
"320255 Ibitirama";1;0;0;0;0;0;1
"320280 Itapemirim";1;1;0;1;0;0;3
"320290 Itarana";1;0;0;0;0;0;1
"320300 Iúna";0;0;0;1;0;0;1
"320305 Jaguaré";2;1;0;1;0;0;4
"320310 Jerônimo Monteiro";1;0;0;3;0;0;4
"320320 Linhares";7;1;0;18;0;0;26
"320330 Mantenópolis";2;0;0;1;0;0;3
"320332 Marataízes";6;0;0;1;0;0;7
"320340 Mimoso do Sul";0;0;0;1;0;0;1
"320350 Montanha";1;0;0;1;0;0;2
"320370 Muniz Freire";0;0;0;1;0;0;1
"320380 Muqui";0;0;0;1;0;0;1
"320390 Nova Venécia";2;1;0;1;0;0;4
"320400 Pancas";2;0;0;0;0;0;2
"320405 Pedro Canário";0;1;0;0;0;1;2
"320410 Pinheiros";0;0;0;1;0;0;1
"320420 Piúma";1;0;0;0;0;0;1
"320435 Rio Bananal";0;0;0;1;0;0;1
"320440 Rio Novo do Sul";1;0;0;2;0;0;3
"320450 Santa Leopoldina";0;0;0;1;0;0;1
"320455 Santa Maria de Jetibá";4;0;0;1;0;0;5
"320465 São Domingos do Norte";1;0;0;0;0;0;1
"320470 São Gabriel da Palha";0;0;0;2;0;0;2
"320490 São Mateus";8;6;0;15;1;0;30
"320500 Serra";29;7;0;71;0;3;110
"320501 Sooretama";0;3;0;2;0;0;5
"320503 Vargem Alta";4;0;0;1;0;0;5
"320510 Viana";2;1;0;4;0;1;8
"320517 Vila Valério";0;0;0;1;0;0;1
"320520 Vila Velha";28;17;0;51;0;2;98
"320530 Vitória";56;12;0;84;0;0;152
"Total";229;83;10;408;2;11;743
