 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Rio de Janeiro
Período:2019
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"330010 Angra dos Reis";22;4;2;14;0;0;42
"330015 Aperibé";1;0;0;0;0;0;1
"330020 Araruama";11;2;0;5;0;0;18
"330022 Areal";0;1;0;0;0;0;1
"330023 Armação dos Búzios";1;1;0;4;0;1;7
"330025 Arraial do Cabo";0;0;0;5;0;1;6
"330030 Barra do Piraí";1;4;0;3;0;0;8
"330040 Barra Mansa";6;4;1;7;0;0;18
"330045 Belford Roxo";16;19;0;41;0;19;95
"330050 Bom Jardim";0;1;0;0;0;0;1
"330060 Bom Jesus do Itabapoana";3;1;0;5;0;0;9
"330070 Cabo Frio";19;4;0;10;0;0;33
"330080 Cachoeiras de Macacu";2;0;0;5;0;0;7
"330100 Campos dos Goytacazes";21;21;1;35;0;9;87
"330110 Cantagalo";0;1;0;0;0;0;1
"330093 Carapebus";0;1;0;0;0;1;2
"330115 Cardoso Moreira";0;1;0;1;0;0;2
"330120 Carmo";0;2;0;1;0;0;3
"330130 Casimiro de Abreu";1;1;0;1;0;0;3
"330095 Comendador Levy Gasparian";0;0;0;1;0;0;1
"330140 Conceição de Macabu";0;0;0;2;0;0;2
"330150 Cordeiro";2;1;0;1;0;0;4
"330170 Duque de Caxias";57;48;2;94;1;5;207
"330185 Guapimirim";4;2;0;4;0;0;10
"330187 Iguaba Grande";2;1;0;2;0;0;5
"330190 Itaboraí";22;10;1;32;0;0;65
"330200 Itaguaí";4;4;1;15;0;0;24
"330220 Itaperuna";13;4;1;4;0;0;22
"330225 Itatiaia";4;1;0;2;0;0;7
"330227 Japeri";5;10;0;12;0;0;27
"330240 Macaé";19;8;0;21;1;3;52
"330250 Magé";20;13;1;20;0;4;58
"330260 Mangaratiba";5;2;0;4;0;0;11
"330270 Maricá";17;4;0;10;0;3;34
"330280 Mendes";1;0;0;1;0;0;2
"330285 Mesquita";6;16;0;15;0;0;37
"330290 Miguel Pereira";2;1;0;3;0;0;6
"330300 Miracema";1;1;0;0;0;0;2
"330310 Natividade";1;0;0;0;0;0;1
"330320 Nilópolis";14;6;0;12;0;5;37
"330330 Niterói";58;27;1;44;1;2;133
"330340 Nova Friburgo";15;8;0;7;0;0;30
"330350 Nova Iguaçu";58;60;1;113;0;10;242
"330360 Paracambi";1;2;0;2;0;0;5
"330370 Paraíba do Sul";4;2;0;2;0;0;8
"330380 Parati";4;1;0;1;0;0;6
"330390 Petrópolis";35;17;0;26;0;0;78
"330395 Pinheiral";2;0;1;0;0;0;3
"330400 Piraí";3;0;0;2;0;0;5
"330410 Porciúncula";1;1;0;0;0;0;2
"330411 Porto Real";0;1;0;1;0;0;2
"330412 Quatis";1;0;0;1;0;0;2
"330414 Queimados";6;10;0;17;0;1;34
"330415 Quissamã";2;1;0;1;0;0;4
"330420 Resende";17;4;0;9;0;0;30
"330430 Rio Bonito";2;4;1;9;0;0;16
"330450 Rio das Flores";1;0;0;1;0;0;2
"330452 Rio das Ostras";20;5;0;21;0;2;48
"330455 Rio de Janeiro";710;306;15;705;5;71;1812
"330470 Santo Antônio de Pádua";1;1;0;2;0;0;4
"330480 São Fidélis";1;0;0;0;0;0;1
"330475 São Francisco de Itabapoana";2;2;0;3;0;0;7
"330490 São Gonçalo";72;28;1;120;0;1;222
"330500 São João da Barra";2;1;0;4;0;0;7
"330510 São João de Meriti";17;17;0;54;1;2;91
"330513 São José de Ubá";0;0;0;1;0;0;1
"330515 São José do Vale do Rio Preto";1;1;0;1;0;0;3
"330520 São Pedro da Aldeia";2;0;0;10;0;0;12
"330530 São Sebastião do Alto";0;0;0;1;0;0;1
"330540 Sapucaia";1;2;0;0;0;0;3
"330550 Saquarema";6;2;1;8;0;0;17
"330555 Seropédica";1;2;0;5;0;0;8
"330575 Tanguá";1;0;0;1;0;0;2
"330580 Teresópolis";16;10;1;10;0;0;37
"330600 Três Rios";0;3;2;9;0;0;14
"330610 Valença";4;4;0;9;0;0;17
"330615 Varre-Sai";0;0;0;1;0;0;1
"330620 Vassouras";5;2;0;2;0;0;9
"330630 Volta Redonda";47;8;0;28;0;1;84
"330000 Município ignorado - RJ";0;0;0;3;0;1;4
"Total";1422;732;34;1626;9;142;3965
