 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Rio de Janeiro
Período:2016
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"330010 Angra dos Reis";14;3;0;10;0;0;27
"330015 Aperibé";1;0;0;1;0;0;2
"330020 Araruama";8;2;0;7;0;1;18
"330022 Areal";1;1;0;1;0;0;3
"330023 Armação dos Búzios";1;2;0;3;0;0;6
"330025 Arraial do Cabo";3;0;0;2;0;1;6
"330030 Barra do Piraí";8;2;0;6;0;0;16
"330040 Barra Mansa";15;3;1;12;0;0;31
"330045 Belford Roxo";15;21;0;45;1;9;91
"330050 Bom Jardim";1;0;0;0;0;0;1
"330060 Bom Jesus do Itabapoana";2;1;0;2;0;0;5
"330070 Cabo Frio";15;8;0;13;0;2;38
"330080 Cachoeiras de Macacu";1;0;1;6;0;0;8
"330090 Cambuci";0;0;0;1;0;0;1
"330100 Campos dos Goytacazes";48;38;0;29;0;25;140
"330093 Carapebus";0;0;0;1;0;0;1
"330120 Carmo";1;1;0;0;0;0;2
"330130 Casimiro de Abreu";2;0;0;8;0;0;10
"330095 Comendador Levy Gasparian";1;0;0;0;0;0;1
"330140 Conceição de Macabu";0;0;0;2;0;0;2
"330150 Cordeiro";3;0;0;0;0;0;3
"330170 Duque de Caxias";80;46;2;117;0;3;248
"330185 Guapimirim";8;4;0;5;0;1;18
"330187 Iguaba Grande";4;0;0;2;0;0;6
"330190 Itaboraí";12;8;0;18;0;3;41
"330200 Itaguaí";7;5;0;19;0;2;33
"330210 Itaocara";0;2;0;1;0;0;3
"330220 Itaperuna";10;4;0;9;0;2;25
"330225 Itatiaia";1;0;0;0;0;0;1
"330227 Japeri";3;6;0;14;0;0;23
"330240 Macaé";21;14;0;23;0;1;59
"330245 Macuco";3;0;0;0;0;0;3
"330250 Magé";12;14;0;21;0;3;50
"330260 Mangaratiba";4;0;0;1;0;0;5
"330270 Maricá";8;5;0;19;0;2;34
"330285 Mesquita";8;8;0;21;0;3;40
"330290 Miguel Pereira";4;1;0;5;0;0;10
"330300 Miracema";4;2;0;1;0;0;7
"330310 Natividade";0;1;0;1;0;0;2
"330320 Nilópolis";8;4;0;14;0;1;27
"330330 Niterói";48;33;1;42;0;3;127
"330340 Nova Friburgo";14;5;0;2;1;0;22
"330350 Nova Iguaçu";63;44;3;148;0;11;269
"330360 Paracambi";1;2;0;4;1;0;8
"330370 Paraíba do Sul";2;2;0;3;0;0;7
"330380 Parati";4;0;0;3;0;0;7
"330390 Petrópolis";14;5;0;13;0;1;33
"330395 Pinheiral";1;0;0;3;0;0;4
"330400 Piraí";3;2;0;1;0;0;6
"330410 Porciúncula";3;1;0;0;0;0;4
"330411 Porto Real";2;0;0;0;0;0;2
"330412 Quatis";3;0;0;0;0;0;3
"330414 Queimados";8;11;0;17;0;0;36
"330415 Quissamã";1;0;0;1;0;0;2
"330420 Resende";16;5;0;4;0;0;25
"330430 Rio Bonito";5;2;0;2;0;0;9
"330440 Rio Claro";2;1;0;0;0;0;3
"330452 Rio das Ostras";17;6;1;21;0;3;48
"330455 Rio de Janeiro";812;409;16;858;3;73;2171
"330470 Santo Antônio de Pádua";4;0;0;1;0;0;5
"330475 São Francisco de Itabapoana";0;0;0;1;0;0;1
"330490 São Gonçalo";78;53;1;101;1;4;238
"330500 São João da Barra";3;0;0;0;0;0;3
"330510 São João de Meriti";33;21;1;54;0;0;109
"330513 São José de Ubá";1;0;0;1;0;1;3
"330520 São Pedro da Aldeia";7;0;0;2;0;0;9
"330540 Sapucaia";1;1;0;0;0;0;2
"330550 Saquarema";8;3;0;3;0;1;15
"330555 Seropédica";4;1;0;9;0;1;15
"330560 Silva Jardim";1;1;0;1;0;0;3
"330575 Tanguá";1;0;0;0;0;0;1
"330580 Teresópolis";20;8;0;6;0;1;35
"330590 Trajano de Morais";0;0;0;1;0;0;1
"330600 Três Rios";6;2;0;9;0;0;17
"330610 Valença";7;3;0;0;0;0;10
"330615 Varre-Sai";0;1;0;0;0;0;1
"330620 Vassouras";4;2;0;0;0;0;6
"330630 Volta Redonda";48;6;0;10;0;0;64
"330000 Município ignorado - RJ";0;5;0;10;0;2;17
"Total";1582;841;27;1771;7;160;4388
