 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
UF Residência: Rio de Janeiro
Período:2016
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"330010 Angra dos Reis";0;0;0;0;0;6;6;8;2;5;0;0;27
"330015 Aperibé";0;0;0;0;0;0;0;2;0;0;0;0;2
"330020 Araruama";0;0;0;0;0;1;3;10;4;0;0;0;18
"330022 Areal";0;0;0;0;0;0;0;0;2;0;1;0;3
"330023 Armação dos Búzios";0;0;0;0;1;1;2;0;1;1;0;0;6
"330025 Arraial do Cabo";0;0;0;0;0;2;1;1;2;0;0;0;6
"330030 Barra do Piraí";0;0;0;0;0;3;2;5;3;3;0;0;16
"330040 Barra Mansa";1;0;0;0;1;13;7;3;6;0;0;0;31
"330045 Belford Roxo";0;0;1;0;8;17;19;31;12;3;0;0;91
"330050 Bom Jardim";0;0;0;0;0;1;0;0;0;0;0;0;1
"330060 Bom Jesus do Itabapoana";0;0;0;0;0;0;0;3;2;0;0;0;5
"330070 Cabo Frio";0;0;0;0;1;6;9;13;7;1;1;0;38
"330080 Cachoeiras de Macacu";0;0;0;0;0;2;1;2;3;0;0;0;8
"330090 Cambuci";0;0;0;0;0;0;1;0;0;0;0;0;1
"330100 Campos dos Goytacazes";0;0;0;1;4;40;43;33;13;5;1;0;140
"330093 Carapebus";0;0;0;0;0;0;0;1;0;0;0;0;1
"330120 Carmo";0;0;0;0;0;0;0;1;1;0;0;0;2
"330130 Casimiro de Abreu";0;0;0;0;0;1;2;4;3;0;0;0;10
"330095 Comendador Levy Gasparian";0;0;0;0;0;1;0;0;0;0;0;0;1
"330140 Conceição de Macabu";0;0;0;0;0;1;1;0;0;0;0;0;2
"330150 Cordeiro";0;0;0;0;0;1;1;0;0;1;0;0;3
"330170 Duque de Caxias";0;1;1;1;6;62;65;65;34;10;3;0;248
"330185 Guapimirim";0;0;0;0;0;7;2;5;3;1;0;0;18
"330187 Iguaba Grande";0;0;0;0;0;3;1;1;0;1;0;0;6
"330190 Itaboraí";1;0;0;0;1;14;7;9;7;1;1;0;41
"330200 Itaguaí";1;0;0;0;0;8;13;7;4;0;0;0;33
"330210 Itaocara";0;0;0;0;0;0;0;2;1;0;0;0;3
