 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Ano Diagnóstico
Ano Diagnóstico: 2025
Ano Notificação: 2025
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2025
"Município (Res)";"2025";"Total"
"430040 Alegrete";8;8
"430050 Alpestre";1;1
"430060 Alvorada";41;41
"430110 Arroio dos Ratos";1;1
"430130 Arroio Grande";1;1
"430160 Bagé";15;15
"430210 Bento Gonçalves";17;17
"430223 Boa Vista do Incra";1;1
"430280 Caçapava do Sul";2;2
"430290 Cacequi";2;2
"430300 Cachoeira do Sul";12;12
"430310 Cachoeirinha";33;33
"430350 Camaquã";12;12
"430370 Campina das Missões";1;1
"430390 Campo Bom";6;6
"430420 Candelária";1;1
"430430 Cândido Godói";1;1
"430435 Candiota";1;1
"430440 Canela";17;17
"430450 Canguçu";2;2
"430460 Canoas";105;105
"430463 Capão da Canoa";14;14
"430466 Capão do Leão";1;1
"430470 Carazinho";13;13
"430490 Casca";1;1
"430500 Catuípe";1;1
"430510 Caxias do Sul";68;68
"430535 Charqueadas";32;32
"430558 Colinas";1;1
"430587 Coronel Barros";1;1
"430610 Cruz Alta";22;22
"430635 Dezesseis de Novembro";1;1
"430637 Dilermando de Aguiar";1;1
"430640 Dois Irmãos";2;2
"430660 Dom Pedrito";6;6
"430676 Eldorado do Sul";5;5
"430680 Encantado";1;1
"430690 Encruzilhada do Sul";1;1
"430700 Erechim";11;11
"430760 Estância Velha";6;6
"430770 Esteio";15;15
"430780 Estrela";9;9
"430790 Farroupilha";24;24
"430850 Frederico Westphalen";13;13
"430860 Garibaldi";1;1
"430910 Gramado";3;3
"430920 Gravataí";42;42
"430930 Guaíba";21;21
"430940 Guaporé";1;1
"430957 Herveiras";1;1
"430990 Ibiraiaras";1;1
"431010 Igrejinha";4;4
"431020 Ijuí";12;12
"431033 Imbé";1;1
"431040 Independência";1;1
"431046 Ipiranga do Sul";1;1
"431053 Itaara";1;1
"431100 Jaguarão";2;2
"431110 Jaguari";1;1
"431120 Júlio de Castilhos";1;1
"431130 Lagoa Vermelha";5;5
"431140 Lajeado";27;27
"431162 Lindolfo Collor";2;2
"431180 Marau";1;1
"431240 Montenegro";14;14
"431245 Morro Redondo";1;1
"431265 Não-Me-Toque";1;1
"431306 Nova Hartz";3;3
"431335 Nova Roma do Sul";1;1
"431337 Nova Santa Rita";2;2
"431349 Novo Barreiro";1;1
"431340 Novo Hamburgo";51;51
"431350 Osório";11;11
"431370 Palmeira das Missões";12;12
"431390 Panambi";2;2
"431402 Paraíso do Sul";1;1
"431405 Parobé";6;6
"431406 Passa Sete";1;1
"431410 Passo Fundo";43;43
"431440 Pelotas";61;61
"431480 Portão";10;10
"431490 Porto Alegre";511;511
"431500 Porto Lucena";1;1
"431530 Quaraí";1;1
"431531 Quatro Irmãos";1;1
"431560 Rio Grande";56;56
"431570 Rio Pardo";5;5
"431610 Ronda Alta";1;1
"431670 Santa Bárbara do Sul";1;1
"431680 Santa Cruz do Sul";18;18
"431690 Santa Maria";50;50
"431720 Santa Rosa";10;10
"431730 Santa Vitória do Palmar";7;7
"431710 Santana do Livramento";11;11
"431740 Santiago";7;7
"431750 Santo Ângelo";17;17
"431760 Santo Antônio da Patrulha";6;6
"431800 São Borja";7;7
"431830 São Gabriel";4;4
"431840 São Jerônimo";2;2
"431844 São Jorge";1;1
"431861 São José do Sul";1;1
"431862 São José dos Ausentes";1;1
"431870 São Leopoldo";44;44
"431890 São Luiz Gonzaga";6;6
"431915 São Miguel das Missões";1;1
"431935 São Pedro da Serra";1;1
"431950 São Sebastião do Caí";4;4
"431980 São Vicente do Sul";1;1
"431990 Sapiranga";16;16
"432000 Sapucaia do Sul";22;22
"432010 Sarandi";1;1
"432070 Sobradinho";1;1
"432080 Soledade";4;4
"432110 Tapes";2;2
"432120 Taquara";9;9
"432145 Teutônia";3;3
"432150 Torres";12;12
"432160 Tramandaí";31;31
"432166 Três Cachoeiras";1;1
"432180 Três de Maio";4;4
"432190 Três Passos";1;1
"432200 Triunfo";5;5
"432240 Uruguaiana";18;18
"432250 Vacaria";9;9
"432260 Venâncio Aires";12;12
"432300 Viamão";55;55
"432380 Xangri-lá";6;6
"Total";1867;1867
