 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
UF Residência: Rio de Janeiro
Período:2018
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"330270 Maricá";0;0;1;0;0;6;12;6;2;1;1;0;29
"330285 Mesquita";0;0;1;0;0;12;12;9;10;3;0;0;47
"330290 Miguel Pereira";0;0;0;0;0;0;1;1;0;0;0;0;2
"330300 Miracema";0;0;0;0;0;1;0;0;0;0;0;0;1
"330310 Natividade";0;0;0;0;0;1;0;1;0;0;0;0;2
"330320 Nilópolis";0;0;0;0;0;10;8;8;4;0;1;0;31
"330330 Niterói";0;0;0;1;3;28;28;33;27;5;0;2;127
"330340 Nova Friburgo";0;0;0;0;0;5;8;8;2;3;1;0;27
"330350 Nova Iguaçu";2;0;0;0;9;64;72;52;40;13;3;0;255
"330360 Paracambi";0;0;0;0;1;0;1;1;2;1;0;0;6
"330370 Paraíba do Sul";0;0;0;0;0;3;2;0;1;1;0;0;7
"330380 Parati";0;0;0;0;0;0;0;1;2;0;0;0;3
"330390 Petrópolis";0;0;0;0;1;14;11;11;5;1;1;0;44
"330395 Pinheiral";0;0;0;0;0;0;0;0;2;0;0;0;2
"330400 Piraí";0;0;0;0;0;1;0;0;0;1;0;0;2
"330410 Porciúncula";0;0;0;0;0;1;1;0;0;0;0;0;2
"330411 Porto Real";0;0;0;0;0;2;1;1;0;0;0;0;4
"330412 Quatis";0;0;0;0;0;0;1;0;0;0;0;0;1
"330414 Queimados";0;0;0;0;2;11;7;5;2;1;0;0;28
"330415 Quissamã";0;0;0;0;0;0;0;2;0;0;0;0;2
"330420 Resende";0;0;0;0;2;9;9;10;2;1;0;0;33
"330430 Rio Bonito";0;0;0;0;0;2;0;5;1;0;0;0;8
"330440 Rio Claro";0;0;0;0;0;0;0;0;1;0;0;0;1
"330450 Rio das Flores";0;0;0;0;1;0;0;0;0;0;0;0;1
"330452 Rio das Ostras";0;0;0;0;1;15;15;10;3;7;0;0;51
"330455 Rio de Janeiro";11;5;2;4;42;519;597;400;238;79;17;2;1916
"330470 Santo Antônio de Pádua";0;0;0;0;0;1;2;1;0;0;0;0;4
"330480 São Fidélis";0;0;0;0;0;1;0;2;1;0;0;0;4
"330475 São Francisco de Itabapoana";0;0;0;0;0;0;0;1;0;0;0;0;1
"330490 São Gonçalo";0;0;0;0;2;54;70;54;32;9;1;0;222
"330500 São João da Barra";0;0;0;0;0;1;3;4;2;0;0;0;10
"330510 São João de Meriti";1;0;0;0;0;29;25;27;20;2;0;0;104
"330520 São Pedro da Aldeia";1;0;0;0;0;3;7;2;2;1;0;0;16
"330540 Sapucaia";0;0;0;0;0;1;0;0;0;0;0;0;1
"330550 Saquarema";0;0;0;0;1;5;4;5;1;1;0;0;17
"330555 Seropédica";0;0;0;0;0;0;3;4;1;0;0;0;8
"330575 Tanguá";0;0;0;0;0;1;1;0;0;0;0;0;2
"330580 Teresópolis";1;0;0;0;0;7;6;9;3;3;0;0;29
"330590 Trajano de Morais";0;0;0;0;0;1;0;0;0;0;0;0;1
"330600 Três Rios";0;1;0;0;1;13;6;3;6;0;0;0;30
"330610 Valença";0;0;0;0;0;4;6;5;0;1;0;0;16
"330615 Varre-Sai";0;0;0;0;0;1;0;0;0;0;0;0;1
"330620 Vassouras";0;0;0;0;0;0;4;3;2;1;0;0;10
"330630 Volta Redonda";0;0;0;0;3;22;18;13;14;5;0;0;75
"330000 Município ignorado - RJ";3;0;0;0;0;0;1;0;1;1;0;0;6
"Total";26;7;8;6;98;1075;1227;913;551;187;30;5;4133
