 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Ano Diagnóstico
UF Residência: Goiás
Período:2025
"Município (Res)";"2025";"Total"
"520005 Abadia de Goiás";1;1
"520010 Abadiânia";1;1
"520025 Águas Lindas de Goiás";6;6
"520030 Alexânia";2;2
"520060 Alto Paraíso de Goiás";1;1
"520085 Americano do Brasil";2;2
"520110 Anápolis";58;58
"520140 Aparecida de Goiânia";63;63
"520170 Aragarças";2;2
"520250 Aruanã";1;1
"520330 Bela Vista de Goiás";1;1
"520340 Bom Jardim de Goiás";2;2
"520355 Bonfinópolis";2;2
"520360 Brazabrantes";1;1
"520425 Cachoeira Dourada";1;1
"520450 Caldas Novas";25;25
"520510 Catalão";20;20
"520549 Cidade Ocidental";14;14
"520620 Cristalina";2;2
"520640 Crixás";1;1
"520680 Damolândia";1;1
"520780 Firminópolis";1;1
"520800 Formosa";3;3
"520860 Goianésia";2;2
"520870 Goiânia";311;311
"520880 Goianira";4;4
"520890 Goiás";3;3
"520910 Goiatuba";2;2
"520920 Guapó";3;3
"520993 Inaciolândia";1;1
"521000 Inhumas";2;2
"521015 Ipiranga de Goiás";1;1
"521020 Iporá";8;8
"521090 Itapaci";2;2
"521120 Itapuranga";1;1
"521150 Itumbiara";22;22
"521180 Jaraguá";2;2
"521190 Jataí";23;23
"521250 Luziânia";4;4
"521308 Minaçu";1;1
"521380 Morrinhos";2;2
"521400 Mozarlândia";1;1
"521460 Niquelândia";1;1
"521500 Nova Veneza";1;1
"521570 Palmeiras de Goiás";1;1
"521640 Paraúna";1;1
"521690 Pilar de Goiás";1;1
"521710 Piracanjuba";1;1
"521740 Pires do Rio";2;2
"521760 Planaltina";5;5
"521770 Pontalina";1;1
"521800 Porangatu";1;1
"521880 Rio Verde";81;81
"521900 Sanclerlândia";1;1
"521975 Santo Antônio do Descoberto";6;6
"522010 São Luís de Montes Belos";4;4
"522020 São Miguel do Araguaia";2;2
"522045 Senador Canedo";15;15
"522060 Silvânia";1;1
"522068 Simolândia";1;1
"522140 Trindade";3;3
"522160 Uruaçu";12;12
"522185 Valparaíso de Goiás";12;12
"522190 Varjão";1;1
"Total";760;760
