 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Ano Diagnóstico
UF Residência: Roraima
Período:2024
"Município (Res)";"2024";"Total"
"140005 Alto Alegre";4;4
"140002 Amajari";2;2
"140010 Boa Vista";225;225
"140015 Bonfim";2;2
"140017 Cantá";5;5
"140020 Caracaraí";4;4
"140023 Caroebe";1;1
"140030 Mucajaí";5;5
"140040 Normandia";3;3
"140045 Pacaraima";27;27
"140047 Rorainópolis";14;14
"140050 São João da Baliza";2;2
"140060 São Luiz";1;1
"140000 Município ignorado - RR";1;1
"Total";296;296
