 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
UF Residência: Amazonas
Período:2023
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"130002 Alvarães";0;0;0;0;0;1;0;0;0;1
"130008 Anamã";0;0;0;1;0;0;0;0;0;1
"130010 Anori";0;0;0;0;0;1;0;0;0;1
"130020 Atalaia do Norte";0;0;1;0;0;0;0;0;0;1
"130030 Autazes";0;1;1;0;0;0;2;0;0;4
"130050 Barreirinha";0;0;0;0;0;2;3;0;0;5
"130060 Benjamin Constant";0;0;0;1;0;0;0;1;1;3
"130080 Borba";0;0;1;0;0;0;1;0;0;2
"130083 Caapiranga";0;0;0;0;0;0;1;0;0;1
"130100 Carauari";0;0;0;0;0;0;1;1;0;2
"130110 Careiro";0;0;0;0;1;0;4;0;0;5
"130115 Careiro da Várzea";0;0;0;1;0;0;1;0;0;2
"130120 Coari";1;0;0;2;1;4;4;0;0;12
"130130 Codajás";0;0;0;0;0;0;1;0;0;1
"130140 Eirunepé";0;1;0;0;0;0;1;0;0;2
"130160 Fonte Boa";0;1;1;0;0;0;1;0;0;3
"130170 Humaitá";0;2;0;0;0;0;0;0;0;2
"130185 Iranduba";0;3;0;3;2;2;2;1;0;13
"130190 Itacoatiara";1;4;1;6;2;7;8;1;0;30
"130200 Itapiranga";0;0;0;1;1;0;1;0;0;3
"130250 Manacapuru";0;1;1;0;0;0;8;0;1;11
"130255 Manaquiri";0;0;0;0;0;0;1;0;0;1
"130260 Manaus";11;36;20;102;51;128;450;49;112;959
"130270 Manicoré";0;0;0;0;0;2;0;0;0;2
"130280 Maraã";0;0;0;1;0;0;0;0;0;1
"130290 Maués";0;0;1;2;1;3;1;0;0;8
"130300 Nhamundá";0;0;0;0;0;0;0;0;1;1
"130310 Nova Olinda do Norte";2;0;1;0;0;1;4;0;0;8
"130320 Novo Airão";0;0;0;0;1;0;6;0;0;7
"130330 Novo Aripuanã";0;0;0;0;0;0;2;0;0;2
"130340 Parintins";1;0;3;5;6;8;19;3;8;53
"130353 Presidente Figueiredo";0;0;0;0;0;1;3;0;0;4
"130356 Rio Preto da Eva";1;0;0;0;1;0;0;0;0;2
"130360 Santa Isabel do Rio Negro";0;0;0;0;0;0;2;0;0;2
"130370 Santo Antônio do Içá";0;1;0;0;0;0;0;0;0;1
"130380 São Gabriel da Cachoeira";1;0;0;0;0;0;2;0;0;3
"130406 Tabatinga";0;0;1;5;1;2;6;0;1;16
"130410 Tapauá";1;0;0;0;0;0;0;0;0;1
"130420 Tefé";1;1;0;2;0;4;6;0;0;14
"130430 Urucará";0;0;0;0;0;2;2;0;0;4
"Total";20;51;32;132;68;168;543;56;124;1194
