 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
UF Residência: São Paulo
Período:2016
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"350010 Adamantina";0;0;0;0;0;1;0;1;0;0;1;0;3
"350020 Adolfo";0;0;0;0;0;1;0;0;1;0;0;0;2
"350030 Aguaí";0;0;0;0;0;0;0;1;1;0;0;0;2
"350070 Agudos";0;0;0;0;0;0;0;1;1;0;0;0;2
"350075 Alambari";0;0;0;0;0;0;0;1;0;0;0;0;1
"350130 Álvares Machado";0;0;0;0;0;0;1;0;0;0;0;0;1
"350140 Álvaro de Carvalho";0;0;0;0;0;0;0;1;0;0;0;0;1
"350160 Americana";0;1;0;0;0;8;7;6;5;1;1;0;29
"350170 Américo Brasiliense";0;0;0;0;0;3;5;3;3;1;0;0;15
"350190 Amparo";0;0;0;0;0;1;3;2;0;0;0;0;6
"350210 Andradina";0;0;0;0;1;2;2;2;0;1;0;0;8
"350220 Angatuba";0;0;0;0;0;0;1;0;0;0;0;0;1
"350230 Anhembi";0;0;0;0;0;0;0;1;0;0;0;0;1
"350250 Aparecida";1;0;0;0;0;0;4;0;0;1;0;0;6
"350275 Araçariguama";0;0;0;0;0;0;1;1;0;0;0;0;2
"350280 Araçatuba";0;1;0;0;4;11;17;17;2;4;0;0;56
"350290 Araçoiaba da Serra";0;0;0;0;0;0;0;1;0;0;1;0;2
"350310 Arandu";0;0;0;0;0;1;0;0;0;0;0;0;1
"350320 Araraquara";0;0;0;0;0;7;3;7;8;2;0;0;27
"350330 Araras";0;0;0;0;0;5;6;6;5;0;0;0;22
"350340 Arealva";0;0;0;0;0;0;0;0;1;0;0;0;1
"350360 Areiópolis";0;0;0;0;0;1;0;1;0;0;0;0;2
"350380 Artur Nogueira";0;0;0;0;0;1;0;2;0;0;0;0;3
"350390 Arujá";0;0;1;1;0;1;0;3;0;0;0;0;6
"350400 Assis";0;0;0;0;0;1;3;3;9;1;0;0;17
"350410 Atibaia";0;0;0;0;0;3;6;3;1;1;0;0;14
"350420 Auriflama";0;0;0;0;0;1;0;0;0;0;0;0;1
"350430 Avaí";0;0;0;0;0;0;0;0;1;0;0;0;1
"350450 Avaré";0;0;0;0;1;2;5;3;1;0;0;1;13
"350510 Barbosa";0;0;0;0;0;1;0;0;0;0;0;0;1
"350520 Bariri";0;0;0;0;0;0;2;0;0;0;0;0;2
"350530 Barra Bonita";0;0;0;0;0;0;0;2;0;0;0;0;2
