 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Ano Diagnóstico
Ano Diagnóstico: 2023
Ano Notificação: 2023
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2023
"Município (Res)";"2023";"Total"
"420010 Abelardo Luz";1;1
"420050 Águas de Chapecó";1;1
"420070 Alfredo Wagner";1;1
"420125 Apiúna";2;2
"420130 Araquari";8;8
"420140 Araranguá";16;16
"420170 Ascurra";1;1
"420195 Balneário Arroio do Silva";7;7
"420205 Balneário Barra do Sul";4;4
"420200 Balneário Camboriú";65;65
"420207 Balneário Gaivota";3;3
"420210 Barra Velha";6;6
"420230 Biguaçu";27;27
"420240 Blumenau";109;109
"420260 Bom Retiro";1;1
"420245 Bombinhas";14;14
"420270 Botuverá";1;1
"420280 Braço do Norte";5;5
"420290 Brusque";30;30
"420300 Caçador";14;14
"420320 Camboriú";34;34
"420340 Campo Belo do Sul";1;1
"420360 Campos Novos";5;5
"420370 Canelinha";1;1
"420380 Canoinhas";3;3
"420390 Capinzal";6;6
"420395 Capivari de Baixo";5;5
"420420 Chapecó";70;70
"420425 Cocal do Sul";6;6
"420430 Concórdia";15;15
"420450 Corupá";1;1
"420460 Criciúma";73;73
"420470 Cunha Porã";2;2
"420480 Curitibanos";5;5
"420500 Dionísio Cerqueira";1;1
"420540 Florianópolis";244;244
"420545 Forquilhinha";11;11
"420550 Fraiburgo";5;5
"420570 Garopaba";10;10
"420580 Garuva";4;4
"420590 Gaspar";18;18
"420650 Guaramirim";1;1
"420665 Guatambú";1;1
"420670 Herval d'Oeste";7;7
"420690 Ibirama";2;2
"420700 Içara";15;15
"420710 Ilhota";1;1
"420720 Imaruí";4;4
"420730 Imbituba";10;10
"420750 Indaial";19;19
"420780 Irani";1;1
"420785 Irati";1;1
"420800 Itá";1;1
"420810 Itaiópolis";1;1
"420820 Itajaí";123;123
"420830 Itapema";33;33
"420845 Itapoá";4;4
"420880 Jaguaruna";9;9
"420890 Jaraguá do Sul";27;27
"420900 Joaçaba";8;8
"420910 Joinville";161;161
"420930 Lages";78;78
"420940 Laguna";7;7
"420945 Lajeado Grande";1;1
"420960 Lauro Muller";1;1
"421000 Luiz Alves";1;1
"421010 Mafra";6;6
"421040 Maracajá";4;4
"421060 Massaranduba";1;1
"421105 Monte Carlo";1;1
"421130 Navegantes";37;37
"421140 Nova Erechim";1;1
"421145 Nova Itaberaba";1;1
"421150 Nova Trento";2;2
"421160 Nova Veneza";2;2
"421170 Orleans";4;4
"421175 Otacílio Costa";1;1
"421180 Ouro";1;1
"421190 Palhoça";59;59
"421220 Papanduva";2;2
"421225 Passo de Torres";1;1
"421250 Penha";8;8
"421280 Piçarras";6;6
"421290 Pinhalzinho";1;1
"421320 Pomerode";8;8
"421330 Ponte Alta";2;2
"421340 Ponte Serrada";1;1
"421350 Porto Belo";5;5
"421360 Porto União";2;2
"421370 Pouso Redondo";1;1
"421380 Praia Grande";1;1
"421400 Presidente Getúlio";1;1
"421480 Rio do Sul";26;26
"421500 Rio Negrinho";2;2
"421550 Santa Cecília";1;1
"421570 Santo Amaro da Imperatriz";1;1
"421580 São Bento do Sul";12;12
"421610 São Domingos";1;1
"421620 São Francisco do Sul";16;16
"421630 São João Batista";3;3
"421625 São João do Oeste";1;1
"421660 São José";86;86
"421700 São Ludgero";1;1
"421720 São Miguel do Oeste";19;19
"421725 São Pedro de Alcântara";2;2
"421730 Saudades";1;1
"421740 Schroeder";1;1
"421750 Seara";1;1
"421770 Sombrio";10;10
"421800 Tijucas";15;15
"421820 Timbó";11;11
"421830 Três Barras";1;1
"421840 Treze de Maio";2;2
"421850 Treze Tílias";2;2
"421870 Tubarão";32;32
"421890 Urubici";1;1
"421900 Urussanga";5;5
"421930 Videira";18;18
"421950 Xanxerê";19;19
"421970 Xaxim";4;4
"Total";1806;1806
