 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Ano Diagnóstico
UF Residência: Mato Grosso
Período:2018
"Município (Res)";"2018";"Total"
"510025 Alta Floresta";7;7
"510030 Alto Araguaia";2;2
"510040 Alto Garças";4;4
"510060 Alto Taquari";1;1
"510080 Apiacás";1;1
"510125 Araputanga";1;1
"510170 Barra do Bugres";3;3
"510180 Barra do Garças";4;4
"510185 Bom Jesus do Araguaia";1;1
"510250 Cáceres";14;14
"510260 Campinápolis";1;1
"510263 Campo Novo do Parecis";1;1
"510267 Campo Verde";8;8
"510300 Chapada dos Guimarães";1;1
"510305 Cláudia";1;1
"510320 Colíder";10;10
"510330 Comodoro";1;1
"510335 Confresa";4;4
"510340 Cuiabá";277;277
"510350 Diamantino";2;2
"510360 Dom Aquino";1;1
"510370 Feliz Natal";1;1
"510385 Gaúcha do Norte";2;2
"510410 Guarantã do Norte";10;10
"510420 Guiratinga";1;1
"510455 Itaúba";1;1
"510460 Itiquira";1;1
"510480 Jaciara";6;6
"510490 Jangada";1;1
"510510 Juara";7;7
"510515 Juína";4;4
"510517 Juruena";1;1
"510520 Juscimeira";2;2
"510525 Lucas do Rio Verde";3;3
"510560 Matupá";2;2
"510562 Mirassol d'Oeste";3;3
"510610 Nossa Senhora do Livramento";3;3
"510615 Nova Bandeirantes";1;1
"510620 Nova Brasilândia";1;1
"510622 Nova Mutum";3;3
"510623 Nova Olímpia";3;3
"510625 Nova Xavantina";2;2
"510630 Paranatinga";3;3
"510637 Pedra Preta";3;3
"510642 Peixoto de Azevedo";6;6
"510650 Poconé";2;2
"510675 Pontes e Lacerda";3;3
"510682 Porto Esperidião";1;1
"510700 Poxoréo";6;6
"510704 Primavera do Leste";8;8
"510706 Querência";1;1
"510760 Rondonópolis";121;121
"510770 Rosário Oeste";1;1
"510724 Santa Carmem";1;1
"510779 Santo Antônio do Leste";2;2
"510780 Santo Antônio do Leverger";3;3
"510730 São José do Rio Claro";2;2
"510710 São José dos Quatro Marcos";5;5
"510787 Sapezal";2;2
"510790 Sinop";40;40
"510792 Sorriso";35;35
"510795 Tangará da Serra";31;31
"510800 Tapurah";2;2
"510840 Várzea Grande";78;78
"510550 Vila Bela da Santíssima Trindade";1;1
"510860 Vila Rica";1;1
"Total";761;761
