 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
UF Residência: Amazonas
Período:2024
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"130006 Amaturá";0;0;0;0;0;0;0;1;0;0;0;0;1
"130008 Anamã";0;0;0;0;0;0;0;1;0;0;0;0;1
"130010 Anori";0;0;0;0;0;0;0;1;0;0;0;0;1
"130020 Atalaia do Norte";0;0;0;0;0;1;4;0;0;0;0;0;5
"130030 Autazes";0;0;0;0;0;3;1;0;0;0;0;0;4
"130040 Barcelos";0;0;0;0;0;1;1;0;0;0;0;0;2
"130050 Barreirinha";0;0;0;0;0;1;1;0;0;0;0;0;2
"130060 Benjamin Constant";0;0;0;0;0;4;1;3;0;0;0;0;8
"130070 Boca do Acre";0;0;0;0;0;0;1;0;0;0;0;0;1
"130080 Borba";0;0;0;0;0;0;3;2;1;0;0;0;6
"130083 Caapiranga";0;0;0;0;0;1;0;0;0;0;0;0;1
"130090 Canutama";0;0;0;0;0;0;1;0;0;0;0;0;1
"130100 Carauari";0;0;0;0;0;1;0;1;0;0;0;0;2
"130110 Careiro";0;0;0;0;0;1;0;3;0;0;0;0;4
"130115 Careiro da Várzea";0;0;0;0;0;0;1;0;0;0;0;0;1
"130120 Coari";0;0;0;0;0;6;7;4;0;0;0;0;17
"130130 Codajás";0;0;0;0;0;0;0;0;1;0;0;0;1
"130160 Fonte Boa";0;0;0;0;0;0;0;0;1;0;0;0;1
"130170 Humaitá";0;0;0;0;0;2;2;1;0;0;0;0;5
"130185 Iranduba";0;0;1;0;0;2;5;2;1;1;0;0;12
"130190 Itacoatiara";0;0;0;0;0;11;9;10;3;0;0;0;33
"130210 Japurá";0;0;0;0;0;1;0;0;0;0;0;0;1
"130220 Juruá";0;0;0;0;0;0;1;1;0;0;0;0;2
"130230 Jutaí";0;0;0;0;0;1;0;0;0;0;0;0;1
"130240 Lábrea";0;0;0;0;0;1;0;0;0;0;0;0;1
"130250 Manacapuru";0;0;0;0;2;10;4;4;1;0;0;0;21
"130255 Manaquiri";0;0;0;0;0;1;0;0;0;0;0;0;1
"130260 Manaus";2;7;3;2;44;441;332;232;89;55;9;1;1217
"130270 Manicoré";0;0;0;0;0;2;1;0;0;0;0;0;3
"130280 Maraã";0;0;0;0;0;1;0;0;0;0;0;0;1
"130290 Maués";0;0;0;0;0;3;2;0;0;0;0;0;5
"130300 Nhamundá";0;0;0;0;0;2;0;0;1;0;1;0;4
"130310 Nova Olinda do Norte";0;0;0;0;1;0;0;2;0;0;0;0;3
"130320 Novo Airão";0;0;0;0;0;2;1;0;0;0;0;0;3
"130330 Novo Aripuanã";0;0;0;0;0;0;0;0;1;0;0;0;1
"130340 Parintins";0;0;0;0;2;22;15;13;5;1;0;0;58
"130353 Presidente Figueiredo";0;0;0;0;0;1;0;2;0;1;0;0;4
"130356 Rio Preto da Eva";0;0;0;0;0;1;2;2;0;0;0;0;5
"130370 Santo Antônio do Içá";0;0;0;0;0;0;2;0;0;1;0;0;3
"130406 Tabatinga";0;0;0;1;0;9;9;5;5;0;0;0;29
"130420 Tefé";0;0;0;0;2;12;9;6;0;0;0;1;30
"130423 Tonantins";0;0;0;0;0;1;0;0;0;0;0;0;1
"130426 Uarini";0;0;0;0;0;0;1;0;0;0;0;0;1
"130430 Urucará";0;0;0;0;0;1;1;0;0;0;0;0;2
"Total";2;7;4;3;51;546;417;296;109;59;10;2;1506
